# Title: February 2025 Contiguous U.S. County Minimum Temperature
# Units: Degrees Fahrenheit
# Note: Period of Record: 131 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
TX-441,Taylor County,Texas,34.4,52,-0.8,35.2
TX-443,Terrell County,Texas,40.3,120,4.1,36.2
TX-445,Terry County,Texas,28.8,52,-0.7,29.5
TX-447,Throckmorton County,Texas,31.6,41,-2.1,33.7
TX-449,Titus County,Texas,39.3,94,2.9,36.4
TX-451,Tom Green County,Texas,35.5,74,0.7,34.8
TX-453,Travis County,Texas,42.8,96,2.4,40.4
TX-455,Trinity County,Texas,43.1,98,2.5,40.6
TX-457,Tyler County,Texas,45,104,3.8,41.2
TX-459,Upshur County,Texas,40.3,92,2.4,37.9
TX-461,Upton County,Texas,37.9,101,3.1,34.8
TX-463,Uvalde County,Texas,45,108,3.3,41.7
TX-465,Val Verde County,Texas,43.2,118,3.9,39.3
TX-467,Van Zandt County,Texas,37.8,69,0.4,37.4
TX-469,Victoria County,Texas,48.9,105,3.5,45.4
TX-471,Walker County,Texas,44.4,100,3.1,41.3
TX-473,Waller County,Texas,47.8,112,5.2,42.6
TX-475,Ward County,Texas,36.6,111,3.7,32.9
TX-477,Washington County,Texas,46,108,4.4,41.6
TX-479,Webb County,Texas,49.6,104,3.4,46.2
TX-481,Wharton County,Texas,49,109,4.5,44.5
TX-483,Wheeler County,Texas,24.2,31,-2.7,26.9
TX-485,Wichita County,Texas,29.2,33,-2.6,31.8
TX-487,Wilbarger County,Texas,28.4,28,-3,31.4
TX-489,Willacy County,Texas,54.3,97,2.4,51.9
TX-491,Williamson County,Texas,42,96,2.6,39.4
TX-493,Wilson County,Texas,46.5,107,3.1,43.4
TX-495,Winkler County,Texas,34,97,2,32
TX-497,Wise County,Texas,34.3,53,-0.8,35.1
TX-499,Wood County,Texas,37.9,75,0.7,37.2
TX-501,Yoakum County,Texas,28.3,60,-0.5,28.8
TX-503,Young County,Texas,32.3,47,-1.4,33.7
TX-505,Zapata County,Texas,52.2,104,3.2,49
TX-507,Zavala County,Texas,46.5,106,3.1,43.4
UT-001,Beaver County,Utah,24.8,116,5.2,19.6
UT-003,Box Elder County,Utah,23.2,95,3.5,19.7
UT-005,Cache County,Utah,19.5,87,2.8,16.7
UT-007,Carbon County,Utah,19.9,116,5.3,14.6
UT-009,Daggett County,Utah,15.8,101,4.7,11.1
UT-011,Davis County,Utah,25.5,94,2.9,22.6
UT-013,Duchesne County,Utah,17.5,111,6.2,11.3
UT-015,Emery County,Utah,25.4,118,5.5,19.9
UT-017,Garfield County,Utah,25.2,122,5.3,19.9
UT-019,Grand County,Utah,26.4,124,6.7,19.7
UT-021,Iron County,Utah,25.7,124,6,19.7
UT-023,Juab County,Utah,24.6,98,3.2,21.4
UT-025,Kane County,Utah,28.2,117,4.5,23.7
UT-027,Millard County,Utah,25.5,105,4,21.5
UT-029,Morgan County,Utah,19.3,82,2.2,17.1
UT-031,Piute County,Utah,21.5,122,5.7,15.8
UT-033,Rich County,Utah,15.5,96,4.4,11.2
UT-035,Salt Lake County,Utah,25.6,100,3.3,22.3
UT-037,San Juan County,Utah,28.5,118,4.9,23.6
UT-039,Sanpete County,Utah,20.5,111,4.5,16
UT-041,Sevier County,Utah,21.6,107,4,17.6
UT-043,Summit County,Utah,14.7,100,3.5,11.2
UT-045,Tooele County,Utah,23.9,81,1.6,22.3
UT-047,Uintah County,Utah,20.6,118,7.9,12.7
UT-049,Utah County,Utah,22.6,106,3.9,18.7
UT-051,Wasatch County,Utah,17.1,106,3.9,13.2
UT-053,Washington County,Utah,33.5,120,4.7,28.8
UT-055,Wayne County,Utah,27.5,123,5.7,21.8
UT-057,Weber County,Utah,21.5,89,3,18.5
VT-001,Addison County,Vermont,8.4,72,1.8,6.6
VT-003,Bennington County,Vermont,10.7,80,3,7.7
VT-005,Caledonia County,Vermont,6.7,87,3.6,3.1
VT-007,Chittenden County,Vermont,10,80,3.1,6.9
VT-009,Essex County,Vermont,5.1,84,3.5,1.6
VT-011,Franklin County,Vermont,8.7,78,3.1,5.6
VT-013,Grand Isle County,Vermont,8.6,70,1.2,7.4
VT-015,Lamoille County,Vermont,8.2,88,3.9,4.3
VT-017,Orange County,Vermont,6.7,75,1.9,4.8
VT-019,Orleans County,Vermont,6.4,83,3.3,3.1
VT-021,Rutland County,Vermont,8.6,76,2.1,6.6
VT-023,Washington County,Vermont,7.7,81,3.3,4.4
VT-025,Windham County,Vermont,11.1,78,2.7,8.4
VT-027,Windsor County,Vermont,8,73,1.7,6.3
VA-001,Accomack County,Virginia,31.8,95,2.8,29
VA-003,Albemarle County,Virginia,30,110,4.7,25.3
VA-005,Alleghany County,Virginia,26.7,95,3.1,23.6
VA-007,Amelia County,Virginia,29.9,86,2.2,27.7
VA-009,Amherst County,Virginia,29.5,108,3.6,25.9
VA-011,Appomattox County,Virginia,30.6,108,4,26.6
VA-013,Arlington County,Virginia,29.8,106,3.9,25.9
VA-015,Augusta County,Virginia,27.5,110,4.4,23.1
VA-017,Bath County,Virginia,25.8,99,3.5,22.3
VA-019,Bedford County,Virginia,30,102,3.2,26.8
VA-021,Bland County,Virginia,26.4,93,3.2,23.2
VA-023,Botetourt County,Virginia,28.6,93,2.7,25.9
VA-025,Brunswick County,Virginia,31.4,101,3.1,28.3
VA-027,Buchanan County,Virginia,29.3,95,3.5,25.8
VA-029,Buckingham County,Virginia,30.3,107,3.8,26.5
VA-031,Campbell County,Virginia,30.4,109,3.7,26.7
VA-033,Caroline County,Virginia,28.8,94,3,25.8
VA-035,Carroll County,Virginia,29.3,117,5.1,24.2
VA-036,Charles City County,Virginia,32.4,89,2.2,30.2
VA-037,Charlotte County,Virginia,31.2,108,4.1,27.1
VA-041,Chesterfield County,Virginia,30.8,87,2,28.8
VA-043,Clarke County,Virginia,27.5,110,4.5,23
VA-045,Craig County,Virginia,26.8,94,2.9,23.9
VA-047,Culpeper County,Virginia,27.9,103,3.8,24.1
VA-049,Cumberland County,Virginia,29.6,100,2.9,26.7
VA-051,Dickenson County,Virginia,29.5,97,3.4,26.1
VA-053,Dinwiddie County,Virginia,31.1,91,2.3,28.8
VA-057,Essex County,Virginia,29.8,94,2.8,27
VA-059,Fairfax County,Virginia,29.5,108,4,25.5
VA-061,Fauquier County,Virginia,28.2,110,4.5,23.7
VA-063,Floyd County,Virginia,27.2,104,3.7,23.5
VA-065,Fluvanna County,Virginia,30,109,4.2,25.8
VA-067,Franklin County,Virginia,30.2,107,3.7,26.5
VA-069,Frederick County,Virginia,26.1,102,3.9,22.2
VA-071,Giles County,Virginia,26.9,98,3.5,23.4
VA-073,Gloucester County,Virginia,32,96,2.5,29.5
VA-075,Goochland County,Virginia,29.3,98,2.9,26.4
VA-077,Grayson County,Virginia,27.7,115,4.9,22.8
VA-079,Greene County,Virginia,28.4,110,4.7,23.7
VA-081,Greensville County,Virginia,32.1,102,3.2,28.9
VA-083,Halifax County,Virginia,31.6,107,3.8,27.8
VA-085,Hanover County,Virginia,29.4,93,2.6,26.8
VA-087,Henrico County,Virginia,30.6,88,2.2,28.4
VA-089,Henry County,Virginia,31.4,110,3.9,27.5
VA-091,Highland County,Virginia,22.9,94,3.3,19.6
VA-093,Isle of Wight County,Virginia,32.7,92,2.3,30.4
VA-095,James City County,Virginia,32.3,91,2.4,29.9
VA-097,King and Queen County,Virginia,30.3,97,3,27.3
VA-099,King George County,Virginia,29.7,99,3.3,26.4
VA-101,King William County,Virginia,30.3,102,3.1,27.2
VA-103,Lancaster County,Virginia,30.7,94,2.6,28.1
VA-105,Lee County,Virginia,30.4,93,3.1,27.3
VA-107,Loudoun County,Virginia,28.8,112,4.9,23.9
VA-109,Louisa County,Virginia,29,108,3.7,25.3
VA-111,Lunenburg County,Virginia,31.1,105,3.4,27.7
VA-113,Madison County,Virginia,27.7,110,4.5,23.2
VA-115,Mathews County,Virginia,32.1,95,2.6,29.5
VA-117,Mecklenburg County,Virginia,32,108,4,28
VA-119,Middlesex County,Virginia,31.1,94,2.6,28.5
VA-121,Montgomery County,Virginia,28.1,101,3.6,24.5
VA-125,Nelson County,Virginia,29.6,111,4.3,25.3
VA-127,New Kent County,Virginia,31,94,2.5,28.5
VA-131,Northampton County,Virginia,32.8,94,2.6,30.2
VA-133,Northumberland County,Virginia,30.2,97,2.8,27.4
VA-135,Nottoway County,Virginia,30.2,89,2.4,27.8
VA-137,Orange County,Virginia,28.4,105,3.7,24.7
VA-139,Page County,Virginia,27.1,112,5.2,21.9
VA-141,Patrick County,Virginia,30.4,111,4.1,26.3
VA-143,Pittsylvania County,Virginia,30.7,104,3.1,27.6
VA-145,Powhatan County,Virginia,29.5,89,2.3,27.2
VA-147,Prince Edward County,Virginia,30.5,103,3.4,27.1
VA-149,Prince George County,Virginia,32.4,94,2,30.4
VA-153,Prince William County,Virginia,29.4,111,4.3,25.1
VA-155,Pulaski County,Virginia,28.3,106,4.1,24.2
VA-157,Rappahannock County,Virginia,26.9,108,4.3,22.6
VA-159,Richmond County,Virginia,29.5,89,2.3,27.2
VA-161,Roanoke County,Virginia,29.1,97,3.2,25.9
VA-163,Rockbridge County,Virginia,28.1,96,3.2,24.9
VA-165,Rockingham County,Virginia,27.4,113,4.9,22.5
VA-167,Russell County,Virginia,29.6,106,4.2,25.4
VA-169,Scott County,Virginia,30.8,96,3.2,27.6
VA-171,Shenandoah County,Virginia,26.7,113,4.9,21.8
VA-173,Smyth County,Virginia,28,110,4.6,23.4
VA-175,Southampton County,Virginia,32.5,102,3.1,29.4
VA-177,Spotsylvania County,Virginia,28.1,101,3.4,24.7
VA-179,Stafford County,Virginia,29.1,105,3.9,25.2
VA-181,Surry County,Virginia,32.4,90,2.2,30.2
VA-183,Sussex County,Virginia,32,101,2.6,29.4
VA-185,Tazewell County,Virginia,27.2,104,3.9,23.3
VA-187,Warren County,Virginia,27.1,109,4.6,22.5
VA-191,Washington County,Virginia,29.5,104,3.8,25.7
VA-193,Westmoreland County,Virginia,29.8,96,2.8,27
VA-195,Wise County,Virginia,28.8,96,3.1,25.7
VA-197,Wythe County,Virginia,28.1,108,4.6,23.5
VA-199,York County,Virginia,33,96,2.6,30.4
VA-510,Alexandria City,Virginia,30.2,108,4,26.2
VA-520,Bristol City,Virginia,30.5,96,3.3,27.2
VA-530,Buena Vista City,Virginia,28.8,95,3.1,25.7
VA-540,Charlottesville City,Virginia,30.3,110,4.6,25.7
VA-550,Chesapeake City,Virginia,33.6,98,2.6,31
VA-570,Colonial Heights City,Virginia,31.9,90,1.9,30
VA-580,Covington City,Virginia,27.7,93,3,24.7
VA-590,Danville City,Virginia,31.1,91,2.3,28.8
VA-595,Emporia City,Virginia,32.1,102,3.2,28.9
VA-600,Fairfax City,Virginia,29.2,106,3.8,25.4
VA-610,Falls Church City,Virginia,29.3,104,3.6,25.7
VA-620,Franklin City,Virginia,32.3,100,2.7,29.6
VA-630,Fredericksburg City,Virginia,28.6,104,3.8,24.8
VA-640,Galax City,Virginia,30,119,5.7,24.3
VA-650,Hampton City,Virginia,34.4,99,2.8,31.6
VA-660,Harrisonburg City,Virginia,28.7,113,4.9,23.8
VA-670,Hopewell City,Virginia,32.6,91,1.9,30.7
VA-680,Lynchburg City,Virginia,30.1,110,3.5,26.6
VA-683,Manassas City,Virginia,29.2,109,4.3,24.9
VA-685,Manassas Park City,Virginia,29.3,108,4.3,25
VA-690,Martinsville City,Virginia,31.4,112,4.1,27.3
VA-700,Newport News City,Virginia,33.8,96,2.5,31.3
VA-710,Norfolk City,Virginia,35.7,104,3.2,32.5
VA-720,Norton City,Virginia,29.1,97,3,26.1
VA-730,Petersburg City,Virginia,31.8,90,1.9,29.9
VA-735,Poquoson City,Virginia,34.2,99,2.8,31.4
VA-740,Portsmouth City,Virginia,35.5,102,2.9,32.6
VA-750,Radford City,Virginia,28.3,103,3.8,24.5
VA-760,Richmond City,Virginia,30.5,88,2.2,28.3
VA-770,Roanoke City,Virginia,30.2,102,3.3,26.9
VA-775,Salem City,Virginia,29.9,101,3.3,26.6
VA-790,Staunton City,Virginia,28.5,110,4.8,23.7
VA-800,Suffolk City,Virginia,32.8,93,2.4,30.4
VA-810,Virginia Beach City,Virginia,35,99,2.7,32.3
VA-820,Waynesboro City,Virginia,29.2,110,4.8,24.4
VA-830,Williamsburg City,Virginia,32,90,2.4,29.6
VA-840,Winchester City,Virginia,26.6,104,4,22.6
WA-001,Adams County,Washington,22.7,28,-2.6,25.3
WA-003,Asotin County,Washington,22.9,36,-2,24.9
WA-005,Benton County,Washington,26,28,-2.2,28.2
WA-007,Chelan County,Washington,18.4,26,-2.6,21
WA-009,Clallam County,Washington,30.6,30,-1.7,32.3
WA-011,Clark County,Washington,32.7,47,-0.9,33.6
WA-013,Columbia County,Washington,22.5,23,-3.3,25.8
WA-015,Cowlitz County,Washington,31.8,53,-0.4,32.2
WA-017,Douglas County,Washington,19.2,29,-2.9,22.1
WA-019,Ferry County,Washington,16.3,39,-2,18.3
WA-021,Franklin County,Washington,24.5,22,-3.1,27.6
WA-023,Garfield County,Washington,23.4,26,-2.4,25.8
WA-025,Grant County,Washington,22.7,34,-1.7,24.4
WA-027,Grays Harbor County,Washington,32,33,-1.6,33.6
WA-029,Island County,Washington,34.1,48,-0.7,34.8
WA-031,Jefferson County,Washington,27.9,26,-2,29.9
WA-033,King County,Washington,28.9,26,-2.1,31
WA-035,Kitsap County,Washington,34,48,-0.5,34.5
WA-037,Kittitas County,Washington,20.8,34,-1.6,22.4
WA-039,Klickitat County,Washington,24.4,25,-2.3,26.7
WA-041,Lewis County,Washington,28.2,28,-1.7,29.9
WA-043,Lincoln County,Washington,20.5,38,-1.9,22.4
WA-045,Mason County,Washington,30.4,33,-1.6,32
WA-047,Okanogan County,Washington,14.6,23,-4,18.6
WA-049,Pacific County,Washington,34.1,68,0.1,34
WA-051,Pend Oreille County,Washington,16.7,38,-1.8,18.5
WA-053,Pierce County,Washington,27.5,21,-2.3,29.8
WA-055,San Juan County,Washington,33.8,34,-1.4,35.2
WA-057,Skagit County,Washington,27.2,36,-1.5,28.7
WA-059,Skamania County,Washington,26.4,33,-1.4,27.8
WA-061,Snohomish County,Washington,28.2,31,-1.7,29.9
WA-063,Spokane County,Washington,20.4,27,-3.1,23.5
WA-065,Stevens County,Washington,18.9,39,-1.5,20.4
WA-067,Thurston County,Washington,31.7,27,-2,33.7
WA-069,Wahkiakum County,Washington,34.2,75,0.6,33.6
WA-071,Walla Walla County,Washington,24.8,20,-4.2,29
WA-073,Whatcom County,Washington,24.5,30,-1.9,26.4
WA-075,Whitman County,Washington,23.2,26,-3.1,26.3
WA-077,Yakima County,Washington,21.5,25,-2.2,23.7
WV-001,Barbour County,West Virginia,25.5,98,4.1,21.4
WV-003,Berkeley County,West Virginia,25,91,2.8,22.2
WV-005,Boone County,West Virginia,28.7,93,3,25.7
WV-007,Braxton County,West Virginia,27,94,3.6,23.4
WV-009,Brooke County,West Virginia,23.4,86,2.5,20.9
WV-011,Cabell County,West Virginia,28.4,92,3,25.4
WV-013,Calhoun County,West Virginia,26.8,102,4.4,22.4
WV-015,Clay County,West Virginia,27.7,92,3.4,24.3
WV-017,Doddridge County,West Virginia,27.2,114,5.6,21.6
WV-019,Fayette County,West Virginia,26.8,93,3,23.8
WV-021,Gilmer County,West Virginia,27.2,106,4.8,22.4
WV-023,Grant County,West Virginia,24,103,4.1,19.9
WV-025,Greenbrier County,West Virginia,24.6,97,3.5,21.1
WV-027,Hampshire County,West Virginia,25.6,104,4.2,21.5
WV-029,Hancock County,West Virginia,22.9,86,2.5,20.4
WV-031,Hardy County,West Virginia,25.2,108,4.6,20.6
WV-033,Harrison County,West Virginia,26.4,102,4.5,21.9
WV-035,Jackson County,West Virginia,26.8,89,3,23.8
WV-037,Jefferson County,West Virginia,26.6,103,3.7,22.9
WV-039,Kanawha County,West Virginia,28.4,94,3,25.4
WV-041,Lewis County,West Virginia,27.1,102,4.4,22.7
WV-043,Lincoln County,West Virginia,28.6,89,2.7,25.9
WV-045,Logan County,West Virginia,29,90,2.6,26.4
WV-047,McDowell County,West Virginia,28.4,98,3.5,24.9
WV-049,Marion County,West Virginia,25.4,93,3.7,21.7
WV-051,Marshall County,West Virginia,23.5,87,2.5,21
WV-053,Mason County,West Virginia,26.4,82,2.1,24.3
WV-055,Mercer County,West Virginia,26.2,90,2.5,23.7
WV-057,Mineral County,West Virginia,25.4,102,3.8,21.6
WV-059,Mingo County,West Virginia,29.1,86,2.2,26.9
WV-061,Monongalia County,West Virginia,24.7,93,3.5,21.2
WV-063,Monroe County,West Virginia,26.5,97,3.4,23.1
WV-065,Morgan County,West Virginia,24.8,94,3.1,21.7
WV-067,Nicholas County,West Virginia,25.9,93,3.3,22.6
WV-069,Ohio County,West Virginia,23.2,88,2.4,20.8
WV-071,Pendleton County,West Virginia,23.5,97,3.5,20
WV-073,Pleasants County,West Virginia,25.9,98,4.3,21.6
WV-075,Pocahontas County,West Virginia,22,96,3.5,18.5
WV-077,Preston County,West Virginia,22.9,96,3.6,19.3
WV-079,Putnam County,West Virginia,27.7,90,2.7,25
WV-081,Raleigh County,West Virginia,26.6,91,2.9,23.7
WV-083,Randolph County,West Virginia,22.1,94,3.5,18.6
WV-085,Ritchie County,West Virginia,26.8,106,5,21.8
WV-087,Roane County,West Virginia,27.2,97,3.9,23.3
WV-089,Summers County,West Virginia,26.8,91,2.9,23.9
WV-091,Taylor County,West Virginia,25.9,98,4.1,21.8
WV-093,Tucker County,West Virginia,22,98,4,18
WV-095,Tyler County,West Virginia,25.9,102,4.7,21.2
WV-097,Upshur County,West Virginia,26.1,99,4.1,22
WV-099,Wayne County,West Virginia,28.7,90,2.8,25.9
WV-101,Webster County,West Virginia,24.9,95,3.7,21.2
WV-103,Wetzel County,West Virginia,24.8,93,3.7,21.1
WV-105,Wirt County,West Virginia,26.5,94,3.9,22.6
WV-107,Wood County,West Virginia,26.3,92,3.4,22.9
WV-109,Wyoming County,West Virginia,28.5,100,3.7,24.8
WI-001,Adams County,Wisconsin,8.6,72,1.6,7
WI-003,Ashland County,Wisconsin,2.7,73,0.9,1.8
WI-005,Barron County,Wisconsin,2,61,-0.9,2.9
WI-007,Bayfield County,Wisconsin,3.1,76,1.3,1.8
WI-009,Brown County,Wisconsin,10.2,70,1,9.2
WI-011,Buffalo County,Wisconsin,6.2,59,-1.1,7.3
WI-013,Burnett County,Wisconsin,1.2,64,-0.5,1.7
WI-015,Calumet County,Wisconsin,10.4,72,1,9.4
WI-017,Chippewa County,Wisconsin,4.3,70,0.4,3.9
WI-019,Clark County,Wisconsin,5.3,76,1.5,3.8
WI-021,Columbia County,Wisconsin,12.2,80,2.5,9.7
WI-023,Crawford County,Wisconsin,9.7,63,-1.1,10.8
WI-025,Dane County,Wisconsin,13,78,1.8,11.2
WI-027,Dodge County,Wisconsin,11.5,73,0.5,11
WI-029,Door County,Wisconsin,11.6,76,2,9.6
WI-031,Douglas County,Wisconsin,1.6,72,0.4,1.2
WI-033,Dunn County,Wisconsin,4.8,69,0.1,4.7
WI-035,Eau Claire County,Wisconsin,5.6,72,1.1,4.5
WI-037,Florence County,Wisconsin,3.4,73,1.7,1.7
WI-039,Fond du Lac County,Wisconsin,10.5,64,0.3,10.2
WI-041,Forest County,Wisconsin,3.4,76,1.8,1.6
WI-043,Grant County,Wisconsin,11.1,63,-1.2,12.3
WI-045,Green County,Wisconsin,12.6,65,0.1,12.5
WI-047,Green Lake County,Wisconsin,10.8,74,1.6,9.2
WI-049,Iowa County,Wisconsin,11,64,0.1,10.9
WI-051,Iron County,Wisconsin,2.1,71,0.8,1.4
WI-053,Jackson County,Wisconsin,6.9,76,1.4,5.5
WI-055,Jefferson County,Wisconsin,13.1,70,0.7,12.4
WI-057,Juneau County,Wisconsin,8.1,74,1.4,6.7
WI-059,Kenosha County,Wisconsin,15.4,63,0.3,15.1
WI-061,Kewaunee County,Wisconsin,10.2,65,0.6,9.6
WI-063,La Crosse County,Wisconsin,7.9,62,-0.9,8.8
WI-065,Lafayette County,Wisconsin,11.2,59,-1.1,12.3
WI-067,Langlade County,Wisconsin,3.5,72,0.7,2.8
WI-069,Lincoln County,Wisconsin,2.7,69,0.1,2.6
WI-071,Manitowoc County,Wisconsin,11.2,64,0.4,10.8
WI-073,Marathon County,Wisconsin,5.1,73,0.9,4.2
WI-075,Marinette County,Wisconsin,6.8,82,2.1,4.7
WI-077,Marquette County,Wisconsin,10.2,74,1.9,8.3
WI-078,Menominee County,Wisconsin,5.4,73,0.8,4.6
WI-079,Milwaukee County,Wisconsin,14.7,64,0.2,14.5
WI-081,Monroe County,Wisconsin,7.4,72,0.3,7.1
WI-083,Oconto County,Wisconsin,7.4,77,1.7,5.7
WI-085,Oneida County,Wisconsin,2,68,0.4,1.6
WI-087,Outagamie County,Wisconsin,10.1,77,1.9,8.2
WI-089,Ozaukee County,Wisconsin,13.8,72,0.9,12.9
WI-091,Pepin County,Wisconsin,5.6,61,-1.1,6.7
WI-093,Pierce County,Wisconsin,5.4,61,-0.6,6
WI-095,Polk County,Wisconsin,2.4,64,-0.7,3.1
WI-097,Portage County,Wisconsin,7.6,74,1.5,6.1
WI-099,Price County,Wisconsin,1.1,64,-0.4,1.5
WI-101,Racine County,Wisconsin,14.5,65,0.2,14.3
WI-103,Richland County,Wisconsin,9.6,62,-0.6,10.2
WI-105,Rock County,Wisconsin,13.7,64,0.2,13.5
WI-107,Rusk County,Wisconsin,1.2,55,-1.6,2.8
WI-109,St. Croix County,Wisconsin,4.8,69,0.3,4.5
WI-111,Sauk County,Wisconsin,10.2,71,0.9,9.3
WI-113,Sawyer County,Wisconsin,0,70,-0.3,0.3
WI-115,Shawano County,Wisconsin,6.7,73,1.1,5.6
WI-117,Sheboygan County,Wisconsin,12.9,76,1.5,11.4
WI-119,Taylor County,Wisconsin,2.8,68,-0,2.8
WI-121,Trempealeau County,Wisconsin,6.7,69,0,6.7
WI-123,Vernon County,Wisconsin,8.2,64,-1,9.2
WI-125,Vilas County,Wisconsin,1.4,74,0.8,0.6
WI-127,Walworth County,Wisconsin,13.7,64,0.2,13.5
WI-129,Washburn County,Wisconsin,0.3,66,-0.7,1
WI-131,Washington County,Wisconsin,11,62,-0.1,11.1
WI-133,Waukesha County,Wisconsin,13.1,70,0.6,12.5
WI-135,Waupaca County,Wisconsin,9.3,80,2.2,7.1
WI-137,Waushara County,Wisconsin,9.5,76,1.8,7.7
WI-139,Winnebago County,Wisconsin,10.6,75,1.4,9.2
WI-141,Wood County,Wisconsin,6.5,73,0.9,5.6
WY-001,Albany County,Wyoming,14.7,93,3,11.7
WY-003,Big Horn County,Wyoming,5.5,24,-5.7,11.2
WY-005,Campbell County,Wyoming,5.8,19,-6.9,12.7
WY-007,Carbon County,Wyoming,15.8,106,3.6,12.2
WY-009,Converse County,Wyoming,11.7,45,-2.1,13.8
WY-011,Crook County,Wyoming,3,17,-7.7,10.7
WY-013,Fremont County,Wyoming,11.8,82,1.8,10
WY-015,Goshen County,Wyoming,11.3,27,-3.6,14.9
WY-017,Hot Springs County,Wyoming,11.1,53,-1.1,12.2
WY-019,Johnson County,Wyoming,9.2,32,-3.9,13.1
WY-021,Laramie County,Wyoming,14.6,63,-0.3,14.9
WY-023,Lincoln County,Wyoming,12.8,105,4.6,8.2
WY-025,Natrona County,Wyoming,12.6,54,-0.9,13.5
WY-027,Niobrara County,Wyoming,10.6,45,-2.3,12.9
WY-029,Park County,Wyoming,8,42,-2.2,10.2
WY-031,Platte County,Wyoming,14.6,56,-0.9,15.5
WY-033,Sheridan County,Wyoming,6.2,29,-5.2,11.4
WY-035,Sublette County,Wyoming,6.8,105,4,2.8
WY-037,Sweetwater County,Wyoming,16.4,116,6.3,10.1
WY-039,Teton County,Wyoming,10,99,3.4,6.6
WY-041,Uinta County,Wyoming,15.5,111,5,10.5
WY-043,Washakie County,Wyoming,7.4,31,-4.8,12.2
WY-045,Weston County,Wyoming,4.3,19,-6.8,11.1
