# Title: June 2025 Contiguous U.S. County Maximum Temperature
# Units: Degrees Fahrenheit
# Note: Period of Record: 131 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
MS-161,Yalobusha County,Mississippi,89.4,76,0.1,89.3
MS-163,Yazoo County,Mississippi,91,86,1,90.1
MO-001,Adair County,Missouri,83.6,93,1.7,81.9
MO-003,Andrew County,Missouri,85.1,96,1.9,83.2
MO-005,Atchison County,Missouri,84.6,87,1.1,83.5
MO-007,Audrain County,Missouri,83.1,62,-0.2,83.3
MO-009,Barry County,Missouri,84.9,91,1.1,83.8
MO-011,Barton County,Missouri,84.7,59,-0.4,85.1
MO-013,Bates County,Missouri,84.3,63,-0.4,84.7
MO-015,Benton County,Missouri,83.2,41,-1.5,84.7
MO-017,Bollinger County,Missouri,85.9,66,0,85.9
MO-019,Boone County,Missouri,83.1,61,-0.6,83.7
MO-021,Buchanan County,Missouri,85.1,90,1.4,83.7
MO-023,Butler County,Missouri,88.2,83,0.5,87.7
MO-025,Caldwell County,Missouri,83.6,80,0.7,82.9
MO-027,Callaway County,Missouri,83.8,67,0,83.8
MO-029,Camden County,Missouri,84.9,79,0.4,84.5
MO-031,Cape Girardeau County,Missouri,85.5,57,-0.2,85.7
MO-033,Carroll County,Missouri,84.7,81,0.7,84
MO-035,Carter County,Missouri,86,78,0.2,85.8
MO-037,Cass County,Missouri,84,74,0.3,83.7
MO-039,Cedar County,Missouri,85.2,72,0.2,85
MO-041,Chariton County,Missouri,84.6,84,0.8,83.8
MO-043,Christian County,Missouri,84.1,83,0.5,83.6
MO-045,Clark County,Missouri,83.4,84,1,82.4
MO-047,Clay County,Missouri,84.4,76,0.6,83.8
MO-049,Clinton County,Missouri,84,83,1.2,82.8
MO-051,Cole County,Missouri,84.7,77,0.4,84.3
MO-053,Cooper County,Missouri,84,76,0.1,83.9
MO-055,Crawford County,Missouri,84.8,74,0.3,84.5
MO-057,Dade County,Missouri,85.2,77,0.4,84.8
MO-059,Dallas County,Missouri,84.5,84,0.6,83.9
MO-061,Daviess County,Missouri,83.7,88,1.2,82.5
MO-063,DeKalb County,Missouri,84.4,95,1.9,82.5
MO-065,Dent County,Missouri,84.3,78,0.1,84.2
MO-067,Douglas County,Missouri,84.6,91,1.2,83.4
MO-069,Dunklin County,Missouri,89.2,84,0.8,88.4
MO-071,Franklin County,Missouri,85.1,83,0.7,84.4
MO-073,Gasconade County,Missouri,84.4,76,0.4,84
MO-075,Gentry County,Missouri,84.6,95,2.2,82.4
MO-077,Greene County,Missouri,83.9,76,0.1,83.8
MO-079,Grundy County,Missouri,83.5,82,0.9,82.6
MO-081,Harrison County,Missouri,84.1,96,2.3,81.8
MO-083,Henry County,Missouri,83.9,53,-1,84.9
MO-085,Hickory County,Missouri,83.9,60,-0.6,84.5
MO-087,Holt County,Missouri,85,86,1.2,83.8
MO-089,Howard County,Missouri,84,74,0.2,83.8
MO-091,Howell County,Missouri,85.8,98,1.9,83.9
MO-093,Iron County,Missouri,84.6,83,0.7,83.9
MO-095,Jackson County,Missouri,84.2,74,0.5,83.7
MO-097,Jasper County,Missouri,85.3,77,0.3,85
MO-099,Jefferson County,Missouri,85.3,73,0.6,84.7
MO-101,Johnson County,Missouri,84.1,75,0.3,83.8
MO-103,Knox County,Missouri,83.6,89,1.4,82.2
MO-105,Laclede County,Missouri,85.2,99,1.6,83.6
MO-107,Lafayette County,Missouri,84.9,83,1,83.9
MO-109,Lawrence County,Missouri,84.5,83,0.5,84
MO-111,Lewis County,Missouri,83.6,81,0.7,82.9
MO-113,Lincoln County,Missouri,83.9,63,0,83.9
MO-115,Linn County,Missouri,83.4,73,0.2,83.2
MO-117,Livingston County,Missouri,83.6,77,0.3,83.3
MO-119,McDonald County,Missouri,85.9,90,1.2,84.7
MO-121,Macon County,Missouri,83.2,75,0.4,82.8
MO-123,Madison County,Missouri,85.1,73,0.2,84.9
MO-125,Maries County,Missouri,84.5,75,0.3,84.2
MO-127,Marion County,Missouri,84.1,79,0.7,83.4
MO-129,Mercer County,Missouri,83.5,90,1.7,81.8
MO-131,Miller County,Missouri,84.8,81,0.5,84.3
MO-133,Mississippi County,Missouri,87.5,75,0.5,87
MO-135,Moniteau County,Missouri,83.9,72,-0,83.9
MO-137,Monroe County,Missouri,83.8,76,0.6,83.2
MO-139,Montgomery County,Missouri,83.8,75,0.2,83.6
MO-141,Morgan County,Missouri,83.6,62,-0.4,84
MO-143,New Madrid County,Missouri,88.5,83,0.8,87.7
MO-145,Newton County,Missouri,85.7,92,1.4,84.3
MO-147,Nodaway County,Missouri,84.6,98,2.1,82.5
MO-149,Oregon County,Missouri,86.5,89,1.1,85.4
MO-151,Osage County,Missouri,84.8,76,0.5,84.3
MO-153,Ozark County,Missouri,86.2,96,1.6,84.6
MO-155,Pemiscot County,Missouri,89.1,85,1,88.1
MO-157,Perry County,Missouri,85.1,55,-0.3,85.4
MO-159,Pettis County,Missouri,84,72,-0,84
MO-161,Phelps County,Missouri,85,80,0.6,84.4
MO-163,Pike County,Missouri,84,75,0.7,83.3
MO-165,Platte County,Missouri,84.8,81,0.9,83.9
MO-167,Polk County,Missouri,84.6,82,0.5,84.1
MO-169,Pulaski County,Missouri,85.9,97,1.7,84.2
MO-171,Putnam County,Missouri,83.5,85,1.5,82
MO-173,Ralls County,Missouri,84.4,83,1.1,83.3
MO-175,Randolph County,Missouri,83.4,71,0.2,83.2
MO-177,Ray County,Missouri,84.5,77,0.7,83.8
MO-179,Reynolds County,Missouri,85,79,0.4,84.6
MO-181,Ripley County,Missouri,87.5,85,0.6,86.9
MO-183,St. Charles County,Missouri,85.2,78,0.5,84.7
MO-185,St. Clair County,Missouri,84.3,55,-1,85.3
MO-186,Ste. Genevieve County,Missouri,84.5,52,-0.4,84.9
MO-187,St. Francois County,Missouri,84.6,82,0.6,84
MO-189,St. Louis County,Missouri,85.4,76,0.6,84.8
MO-195,Saline County,Missouri,85.1,84,1.1,84
MO-197,Schuyler County,Missouri,83.6,94,1.9,81.7
MO-199,Scotland County,Missouri,83.7,92,1.8,81.9
MO-201,Scott County,Missouri,86.9,69,0.2,86.7
MO-203,Shannon County,Missouri,85.4,82,0.5,84.9
MO-205,Shelby County,Missouri,83.4,80,0.8,82.6
MO-207,Stoddard County,Missouri,88,77,0.5,87.5
MO-209,Stone County,Missouri,85.2,87,0.7,84.5
MO-211,Sullivan County,Missouri,83.3,79,1,82.4
MO-213,Taney County,Missouri,86.3,97,1.5,84.8
MO-215,Texas County,Missouri,84.6,87,1.1,83.5
MO-217,Vernon County,Missouri,84.3,55,-0.9,85.2
MO-219,Warren County,Missouri,84.4,80,0.7,83.8
MO-221,Washington County,Missouri,85.2,87,1.2,84
MO-223,Wayne County,Missouri,86.3,74,0.1,86.2
MO-225,Webster County,Missouri,83.1,82,0.4,82.7
MO-227,Worth County,Missouri,84.5,97,2.5,82
MO-229,Wright County,Missouri,83.7,87,0.8,82.9
MO-510,St. Louis City,Missouri,85.8,78,0.9,84.9
MT-001,Beaverhead County,Montana,68,115,4.7,63.3
MT-003,Big Horn County,Montana,76.4,90,2.2,74.2
MT-005,Blaine County,Montana,75,92,1.7,73.3
MT-007,Broadwater County,Montana,72.5,99,3,69.5
MT-009,Carbon County,Montana,72,99,2.8,69.2
MT-011,Carter County,Montana,78.9,103,3.7,75.2
MT-013,Cascade County,Montana,73.5,102,2.9,70.6
MT-015,Chouteau County,Montana,75.6,90,1.5,74.1
MT-017,Custer County,Montana,80.2,100,2.8,77.4
MT-019,Daniels County,Montana,77,109,4,73
MT-021,Dawson County,Montana,78.9,98,2.8,76.1
MT-023,Deer Lodge County,Montana,67.3,117,4.8,62.5
MT-025,Fallon County,Montana,78.1,96,2.8,75.3
MT-027,Fergus County,Montana,73.5,85,1.1,72.4
MT-029,Flathead County,Montana,69.3,114,4.1,65.2
MT-031,Gallatin County,Montana,71.3,113,4.8,66.5
MT-033,Garfield County,Montana,78.6,104,3.3,75.3
MT-035,Glacier County,Montana,68.4,107,3.7,64.7
MT-037,Golden Valley County,Montana,74.6,83,1.1,73.5
MT-039,Granite County,Montana,68.9,118,5.4,63.5
MT-041,Hill County,Montana,75,90,1.6,73.4
MT-043,Jefferson County,Montana,69.9,103,4,65.9
MT-045,Judith Basin County,Montana,69.8,91,1.5,68.3
MT-047,Lake County,Montana,74.8,122,5.4,69.4
MT-049,Lewis and Clark County,Montana,70.1,109,3.9,66.2
MT-051,Liberty County,Montana,73.4,83,1,72.4
MT-053,Lincoln County,Montana,72.2,120,5,67.2
MT-055,McCone County,Montana,79,99,3,76
MT-057,Madison County,Montana,69.9,113,4.5,65.4
MT-059,Meagher County,Montana,68.6,101,3.3,65.3
MT-061,Mineral County,Montana,72.6,120,5.4,67.2
MT-063,Missoula County,Montana,72.1,117,5.1,67
MT-065,Musselshell County,Montana,75.8,74,0.4,75.4
MT-067,Park County,Montana,69.3,106,4.1,65.2
MT-069,Petroleum County,Montana,77.3,85,1.1,76.2
MT-071,Phillips County,Montana,78.5,107,3.3,75.2
MT-073,Pondera County,Montana,72.5,102,2.8,69.7
MT-075,Powder River County,Montana,79.2,94,2.8,76.4
MT-077,Powell County,Montana,69.9,115,4.9,65
MT-079,Prairie County,Montana,79.8,104,3.3,76.5
MT-081,Ravalli County,Montana,70.5,120,5.5,65
MT-083,Richland County,Montana,79.6,104,3.6,76
MT-085,Roosevelt County,Montana,78.5,102,3.4,75.1
MT-087,Rosebud County,Montana,78.5,88,2,76.5
MT-089,Sanders County,Montana,74.2,121,5.2,69
MT-091,Sheridan County,Montana,76.3,97,2.4,73.9
MT-093,Silver Bow County,Montana,68.8,109,4.2,64.6
MT-095,Stillwater County,Montana,72.9,88,1.6,71.3
MT-097,Sweet Grass County,Montana,71,95,2.2,68.8
MT-099,Teton County,Montana,72.2,106,3.3,68.9
MT-101,Toole County,Montana,72.9,82,1,71.9
MT-103,Treasure County,Montana,78.4,84,1.4,77
MT-105,Valley County,Montana,77.3,104,3.2,74.1
MT-107,Wheatland County,Montana,71.2,78,0.7,70.5
MT-109,Wibaux County,Montana,78.1,95,2.4,75.7
MT-111,Yellowstone County,Montana,77.6,85,1.5,76.1
NE-001,Adams County,Nebraska,84.4,88,1.6,82.8
NE-003,Antelope County,Nebraska,83.1,86,1.6,81.5
NE-005,Arthur County,Nebraska,82.8,102,3.5,79.3
NE-007,Banner County,Nebraska,81.7,97,3.4,78.3
NE-009,Blaine County,Nebraska,83.7,89,1.8,81.9
NE-011,Boone County,Nebraska,83.6,95,2.8,80.8
NE-013,Box Butte County,Nebraska,81,96,2.8,78.2
NE-015,Boyd County,Nebraska,84.1,101,2.8,81.3
NE-017,Brown County,Nebraska,83.7,97,2.7,81
NE-019,Buffalo County,Nebraska,84.5,89,2.3,82.2
NE-021,Burt County,Nebraska,84.1,95,2.2,81.9
NE-023,Butler County,Nebraska,85.4,106,3.5,81.9
NE-025,Cass County,Nebraska,84.9,94,2.2,82.7
NE-027,Cedar County,Nebraska,83.7,97,2.5,81.2
NE-029,Chase County,Nebraska,86.7,100,3.5,83.2
NE-031,Cherry County,Nebraska,82.4,96,3,79.4
NE-033,Cheyenne County,Nebraska,82.9,97,3.5,79.4
NE-035,Clay County,Nebraska,84.4,82,1.3,83.1
NE-037,Colfax County,Nebraska,85.5,108,3.7,81.8
NE-039,Cuming County,Nebraska,84.6,105,2.8,81.8
NE-041,Custer County,Nebraska,84,96,2.7,81.3
NE-043,Dakota County,Nebraska,84.7,105,2.8,81.9
NE-045,Dawes County,Nebraska,80.7,82,1.7,79
NE-047,Dawson County,Nebraska,84.6,88,2.1,82.5
NE-049,Deuel County,Nebraska,84,95,3,81.1
NE-051,Dixon County,Nebraska,84.2,104,2.7,81.5
NE-053,Dodge County,Nebraska,85.1,103,2.9,82.2
NE-055,Douglas County,Nebraska,85.1,100,2.6,82.5
NE-057,Dundy County,Nebraska,87.2,97,3.2,84
NE-059,Fillmore County,Nebraska,84.8,82,1.5,83.3
NE-061,Franklin County,Nebraska,85.9,87,2.1,83.8
NE-063,Frontier County,Nebraska,86.4,96,3,83.4
NE-065,Furnas County,Nebraska,88,93,3,85
NE-067,Gage County,Nebraska,84.9,85,1.1,83.8
NE-069,Garden County,Nebraska,83.1,103,4.1,79
NE-071,Garfield County,Nebraska,82.6,94,2.3,80.3
NE-073,Gosper County,Nebraska,85.8,90,2.3,83.5
NE-075,Grant County,Nebraska,82.4,103,3.7,78.7
NE-077,Greeley County,Nebraska,83.6,95,2.4,81.2
NE-079,Hall County,Nebraska,84.2,85,1.7,82.5
NE-081,Hamilton County,Nebraska,84.5,87,1.9,82.6
NE-083,Harlan County,Nebraska,87.3,92,2.9,84.4
NE-085,Hayes County,Nebraska,85.5,91,2.4,83.1
NE-087,Hitchcock County,Nebraska,86.7,88,2.2,84.5
NE-089,Holt County,Nebraska,82.9,93,2.4,80.5
NE-091,Hooker County,Nebraska,82.3,87,2,80.3
NE-093,Howard County,Nebraska,84.6,95,2.3,82.3
NE-095,Jefferson County,Nebraska,85.3,80,1.2,84.1
NE-097,Johnson County,Nebraska,84.5,80,0.6,83.9
NE-099,Kearney County,Nebraska,84.7,89,2,82.7
NE-101,Keith County,Nebraska,84.4,100,3.1,81.3
NE-103,Keya Paha County,Nebraska,84.2,106,4,80.2
NE-105,Kimball County,Nebraska,81.6,97,3.3,78.3
NE-107,Knox County,Nebraska,83.7,91,2.1,81.6
NE-109,Lancaster County,Nebraska,85.5,93,2.4,83.1
NE-111,Lincoln County,Nebraska,84.2,90,2.1,82.1
NE-113,Logan County,Nebraska,83,84,1.4,81.6
NE-115,Loup County,Nebraska,82.8,88,1.9,80.9
NE-117,McPherson County,Nebraska,82.4,88,1.7,80.7
NE-119,Madison County,Nebraska,84.2,100,2.6,81.6
NE-121,Merrick County,Nebraska,85.7,102,3.2,82.5
NE-123,Morrill County,Nebraska,83.1,100,4.2,78.9
NE-125,Nance County,Nebraska,85.4,104,3.7,81.7
NE-127,Nemaha County,Nebraska,84.6,82,0.7,83.9
NE-129,Nuckolls County,Nebraska,84.9,79,1.2,83.7
NE-131,Otoe County,Nebraska,84.7,84,1.2,83.5
NE-133,Pawnee County,Nebraska,84.2,73,0.2,84
NE-135,Perkins County,Nebraska,85.2,98,3,82.2
NE-137,Phelps County,Nebraska,85.1,90,2.2,82.9
NE-139,Pierce County,Nebraska,83.7,93,2.2,81.5
NE-141,Platte County,Nebraska,85.2,108,3.7,81.5
NE-143,Polk County,Nebraska,86.4,109,4.4,82
NE-145,Red Willow County,Nebraska,87.8,96,3.2,84.6
NE-147,Richardson County,Nebraska,84.7,80,0.9,83.8
NE-149,Rock County,Nebraska,83.3,101,3,80.3
NE-151,Saline County,Nebraska,85.1,86,1.7,83.4
NE-153,Sarpy County,Nebraska,85.3,99,2.7,82.6
NE-155,Saunders County,Nebraska,85.2,101,2.9,82.3
NE-157,Scotts Bluff County,Nebraska,83.2,95,3.5,79.7
NE-159,Seward County,Nebraska,85.5,95,2.7,82.8
NE-161,Sheridan County,Nebraska,80.3,83,2,78.3
NE-163,Sherman County,Nebraska,84,95,2.3,81.7
NE-165,Sioux County,Nebraska,80.2,90,2.5,77.7
NE-167,Stanton County,Nebraska,84.8,105,3.1,81.7
NE-169,Thayer County,Nebraska,85.3,82,1.5,83.8
NE-171,Thomas County,Nebraska,83.1,84,1.2,81.9
NE-173,Thurston County,Nebraska,84.2,105,2.7,81.5
NE-175,Valley County,Nebraska,83.4,93,2.4,81
NE-177,Washington County,Nebraska,84.4,97,2.1,82.3
NE-179,Wayne County,Nebraska,84,100,2.6,81.4
NE-181,Webster County,Nebraska,84.8,77,1.1,83.7
NE-183,Wheeler County,Nebraska,83,91,2.3,80.7
NE-185,York County,Nebraska,85.9,100,3.2,82.7
NV-001,Churchill County,Nevada,88,123,6.5,81.5
NV-003,Clark County,Nevada,96.6,108,3.8,92.8
NV-005,Douglas County,Nevada,80.7,122,5.9,74.8
NV-007,Elko County,Nevada,79.6,119,5.8,73.8
NV-009,Esmeralda County,Nevada,87.7,116,5.4,82.3
NV-011,Eureka County,Nevada,82.8,124,7.2,75.6
NV-013,Humboldt County,Nevada,82.7,121,6.2,76.5
NV-015,Lander County,Nevada,83.7,125,7.1,76.6
NV-017,Lincoln County,Nevada,89.1,110,4.5,84.6
NV-019,Lyon County,Nevada,86.6,128,6.8,79.8
NV-021,Mineral County,Nevada,86.6,129,7.5,79.1
NV-023,Nye County,Nevada,87.2,117,5.9,81.3
NV-027,Pershing County,Nevada,85.1,117,5.6,79.5
NV-029,Storey County,Nevada,82.7,124,6.4,76.3
NV-031,Washoe County,Nevada,82,123,6.3,75.7
NV-033,White Pine County,Nevada,82.1,126,6.7,75.4
NV-510,Carson City,Nevada,82.2,121,5.9,76.3
NH-001,Belknap County,New Hampshire,76.2,80,1,75.2
NH-003,Carroll County,New Hampshire,75.6,95,1.7,73.9
NH-005,Cheshire County,New Hampshire,76.3,91,1.5,74.8
NH-007,Coos County,New Hampshire,72.1,101,1.5,70.6
NH-009,Grafton County,New Hampshire,74.6,100,1.8,72.8
NH-011,Hillsborough County,New Hampshire,77.2,89,1.3,75.9
NH-013,Merrimack County,New Hampshire,76.7,88,1.2,75.5
NH-015,Rockingham County,New Hampshire,77.5,85,1.4,76.1
NH-017,Strafford County,New Hampshire,76.6,84,1.2,75.4
NH-019,Sullivan County,New Hampshire,75.6,98,1.6,74
NJ-001,Atlantic County,New Jersey,82.6,119,3.2,79.4
NJ-003,Bergen County,New Jersey,81.6,102,1.9,79.7
NJ-005,Burlington County,New Jersey,83.1,101,2,81.1
NJ-007,Camden County,New Jersey,82.6,84,1.3,81.3
NJ-009,Cape May County,New Jersey,81.5,121,3.4,78.1
NJ-011,Cumberland County,New Jersey,82.6,114,2.5,80.1
NJ-013,Essex County,New Jersey,81.5,89,1.5,80
NJ-015,Gloucester County,New Jersey,83.2,102,1.9,81.3
NJ-017,Hudson County,New Jersey,81.9,103,2.1,79.8
NJ-019,Hunterdon County,New Jersey,80.4,79,1.2,79.2
NJ-021,Mercer County,New Jersey,82.3,88,1.7,80.6
NJ-023,Middlesex County,New Jersey,81.8,82,1.2,80.6
NJ-025,Monmouth County,New Jersey,81,75,1,80
NJ-027,Morris County,New Jersey,79.1,81,1,78.1
NJ-029,Ocean County,New Jersey,81.3,94,1.8,79.5
NJ-031,Passaic County,New Jersey,79.6,90,1.6,78
NJ-033,Salem County,New Jersey,82.8,100,1.8,81
NJ-035,Somerset County,New Jersey,81.4,79,1.2,80.2
NJ-037,Sussex County,New Jersey,78.6,85,1.4,77.2
NJ-039,Union County,New Jersey,81.8,90,1.4,80.4
NJ-041,Warren County,New Jersey,79.1,73,0.5,78.6
NM-001,Bernalillo County,New Mexico,88.9,105,3.2,85.7
NM-003,Catron County,New Mexico,84.8,119,3.6,81.2
NM-005,Chaves County,New Mexico,92.1,88,1.6,90.5
NM-006,Cibola County,New Mexico,85.2,107,2.8,82.4
NM-007,Colfax County,New Mexico,77.6,55,-0.3,77.9
NM-009,Curry County,New Mexico,88.1,69,0.6,87.5
NM-011,De Baca County,New Mexico,91.1,89,2,89.1
NM-013,Dona Ana County,New Mexico,96,113,3,93
NM-015,Eddy County,New Mexico,93,69,0.7,92.3
NM-017,Grant County,New Mexico,90.8,118,4.2,86.6
NM-019,Guadalupe County,New Mexico,88.6,90,2,86.6
NM-021,Harding County,New Mexico,85.5,55,0,85.5
NM-023,Hidalgo County,New Mexico,96,118,3.7,92.3
NM-025,Lea County,New Mexico,92.2,76,1,91.2
NM-027,Lincoln County,New Mexico,87.8,95,2.2,85.6
NM-028,Los Alamos County,New Mexico,80.3,102,2.7,77.6
NM-029,Luna County,New Mexico,97.2,118,3.8,93.4
NM-031,McKinley County,New Mexico,85.5,109,3.7,81.8
NM-033,Mora County,New Mexico,79.5,85,1.7,77.8
NM-035,Otero County,New Mexico,90,96,1.9,88.1
NM-037,Quay County,New Mexico,88.8,59,-0,88.8
NM-039,Rio Arriba County,New Mexico,80.5,102,2.8,77.7
NM-041,Roosevelt County,New Mexico,89.8,77,1.3,88.6
NM-043,Sandoval County,New Mexico,85.8,103,2.8,83
NM-045,San Juan County,New Mexico,88.8,113,4,84.8
NM-047,San Miguel County,New Mexico,85.2,91,1.9,83.3
NM-049,Santa Fe County,New Mexico,84,104,3,81
NM-051,Sierra County,New Mexico,91.7,106,2.7,89
NM-053,Socorro County,New Mexico,88.7,98,2.1,86.6
NM-055,Taos County,New Mexico,74.8,83,1.6,73.2
NM-057,Torrance County,New Mexico,85.6,102,2.7,82.9
NM-059,Union County,New Mexico,82.9,51,-0.3,83.2
NM-061,Valencia County,New Mexico,91.5,103,3,88.5
NY-001,Albany County,New York,78,91,1,77
NY-003,Allegany County,New York,78.1,113,2.6,75.5
NY-005,Bronx County,New York,81.5,106,2.4,79.1
NY-007,Broome County,New York,77.2,92,1.4,75.8
NY-009,Cattaraugus County,New York,77.8,111,2.4,75.4
NY-011,Cayuga County,New York,76.7,91,1.2,75.5
NY-013,Chautauqua County,New York,77.8,111,2.5,75.3
NY-015,Chemung County,New York,78.4,106,2.4,76
NY-017,Chenango County,New York,76,91,1.3,74.7
NY-019,Clinton County,New York,76.2,120,3.2,73
NY-021,Columbia County,New York,79.3,97,1.8,77.5
NY-023,Cortland County,New York,75.4,95,1.4,74
NY-025,Delaware County,New York,75.4,92,1.4,74
NY-027,Dutchess County,New York,80.3,108,2.5,77.8
NY-029,Erie County,New York,78,111,2.4,75.6
NY-031,Essex County,New York,73.3,94,1.4,71.9
NY-033,Franklin County,New York,75.2,114,2.8,72.4
NY-035,Fulton County,New York,75.9,83,0.7,75.2
NY-037,Genesee County,New York,77.5,99,1.9,75.6
NY-039,Greene County,New York,76.8,99,1.6,75.2
NY-041,Hamilton County,New York,72.1,81,0.6,71.5
NY-043,Herkimer County,New York,74.1,87,1,73.1
NY-045,Jefferson County,New York,75.7,94,1.4,74.3
NY-047,Kings County,New York,81,104,2.2,78.8
NY-049,Lewis County,New York,73.7,86,1,72.7
NY-051,Livingston County,New York,78.8,112,2.2,76.6
NY-053,Madison County,New York,76,98,1.7,74.3
NY-055,Monroe County,New York,77.8,95,1.8,76
NY-057,Montgomery County,New York,78.8,91,1.2,77.6
NY-059,Nassau County,New York,80.6,112,2.8,77.8
NY-061,New York County,New York,81.5,104,2.2,79.3
NY-063,Niagara County,New York,77.7,105,2.2,75.5
NY-065,Oneida County,New York,76.3,91,1.3,75
NY-067,Onondaga County,New York,77.3,96,1.6,75.7
NY-069,Ontario County,New York,78.3,107,2.2,76.1
NY-071,Orange County,New York,79.1,100,2.1,77
NY-073,Orleans County,New York,77.2,104,2.1,75.1
NY-075,Oswego County,New York,76.6,94,1.7,74.9
NY-077,Otsego County,New York,75.9,95,1.7,74.2
NY-079,Putnam County,New York,80.2,113,2.9,77.3
NY-081,Queens County,New York,81,105,2.4,78.6
NY-083,Rensselaer County,New York,77.4,91,1.2,76.2
NY-085,Richmond County,New York,81.3,96,1.8,79.5
NY-087,Rockland County,New York,80.9,105,2.4,78.5
NY-089,St. Lawrence County,New York,76,103,2.1,73.9
NY-091,Saratoga County,New York,77.3,83,0.7,76.6
NY-093,Schenectady County,New York,77.8,86,0.8,77
NY-095,Schoharie County,New York,76.6,95,1.6,75
NY-097,Schuyler County,New York,77.8,109,2.6,75.2
NY-099,Seneca County,New York,78.2,95,1.6,76.6
NY-101,Steuben County,New York,78.3,111,2.7,75.6
NY-103,Suffolk County,New York,78.8,121,3.5,75.4
NY-105,Sullivan County,New York,76.4,97,1.6,74.8
NY-107,Tioga County,New York,77.6,95,1.8,75.8
NY-109,Tompkins County,New York,77,95,1.6,75.4
NY-111,Ulster County,New York,77.4,100,2.2,75.2
NY-113,Warren County,New York,75.1,83,0.9,74.2
NY-115,Washington County,New York,78.2,93,1.5,76.7
NY-117,Wayne County,New York,77.4,97,1.7,75.7
NY-119,Westchester County,New York,81.4,115,2.9,78.5
NY-121,Wyoming County,New York,76.3,105,2,74.3
NY-123,Yates County,New York,78.4,110,2.5,75.9
NC-001,Alamance County,North Carolina,88,115,2.5,85.5
NC-003,Alexander County,North Carolina,85.9,99,1.7,84.2
NC-005,Alleghany County,North Carolina,80.3,121,3.2,77.1
NC-007,Anson County,North Carolina,89.2,90,1.3,87.9
NC-009,Ashe County,North Carolina,79.2,121,3.4,75.8
NC-011,Avery County,North Carolina,75.1,101,2,73.1
NC-013,Beaufort County,North Carolina,87.1,98,1.4,85.7
NC-015,Bertie County,North Carolina,88,106,2.3,85.7
NC-017,Bladen County,North Carolina,89.1,100,1.8,87.3
NC-019,Brunswick County,North Carolina,87.8,103,1.5,86.3
NC-021,Buncombe County,North Carolina,81.6,114,3,78.6
NC-023,Burke County,North Carolina,86.1,99,1.8,84.3
NC-025,Cabarrus County,North Carolina,88,86,1.2,86.8
NC-027,Caldwell County,North Carolina,86.1,104,2.2,83.9
NC-029,Camden County,North Carolina,87.2,117,3.3,83.9
NC-031,Carteret County,North Carolina,85.6,85,1.1,84.5
NC-033,Caswell County,North Carolina,88.2,119,2.8,85.4
NC-035,Catawba County,North Carolina,86.9,97,1.8,85.1
NC-037,Chatham County,North Carolina,88.8,108,2.5,86.4
NC-039,Cherokee County,North Carolina,83.7,93,1.3,82.4
NC-041,Chowan County,North Carolina,87.6,111,2.5,85.1
NC-043,Clay County,North Carolina,82,96,1.8,80.2
NC-045,Cleveland County,North Carolina,87.5,88,1.2,86.3
NC-047,Columbus County,North Carolina,89.1,104,1.6,87.5
NC-049,Craven County,North Carolina,87.6,106,2,85.6
NC-051,Cumberland County,North Carolina,89.4,101,1.7,87.7
NC-053,Currituck County,North Carolina,86.1,119,3.5,82.6
NC-055,Dare County,North Carolina,85.9,115,2.9,83
NC-057,Davidson County,North Carolina,87,93,1.5,85.5
NC-059,Davie County,North Carolina,87.1,101,1.9,85.2
NC-061,Duplin County,North Carolina,88,96,1.4,86.6
NC-063,Durham County,North Carolina,89.5,118,3.4,86.1
NC-065,Edgecombe County,North Carolina,89.1,111,2.8,86.3
NC-067,Forsyth County,North Carolina,86.2,95,1.6,84.6
NC-069,Franklin County,North Carolina,88.3,105,2.1,86.2
NC-071,Gaston County,North Carolina,87.8,96,1.7,86.1
NC-073,Gates County,North Carolina,88.7,117,3.2,85.5
NC-075,Graham County,North Carolina,80.4,90,1.3,79.1
NC-077,Granville County,North Carolina,88.6,116,3.2,85.4
NC-079,Greene County,North Carolina,88.9,107,2.2,86.7
NC-081,Guilford County,North Carolina,86.9,105,1.9,85
NC-083,Halifax County,North Carolina,88.4,106,2.2,86.2
NC-085,Harnett County,North Carolina,89.2,101,1.9,87.3
NC-087,Haywood County,North Carolina,76.5,102,2.1,74.4
NC-089,Henderson County,North Carolina,82,112,2.8,79.2
NC-091,Hertford County,North Carolina,88.6,114,2.9,85.7
NC-093,Hoke County,North Carolina,89.6,102,1.9,87.7
NC-095,Hyde County,North Carolina,86.9,108,2,84.9
NC-097,Iredell County,North Carolina,86.8,99,1.7,85.1
NC-099,Jackson County,North Carolina,79,107,2.4,76.6
NC-101,Johnston County,North Carolina,89.4,106,2.3,87.1
NC-103,Jones County,North Carolina,88.1,108,2.1,86
NC-105,Lee County,North Carolina,89,103,2,87
NC-107,Lenoir County,North Carolina,88.3,100,1.8,86.5
NC-109,Lincoln County,North Carolina,87.3,94,1.8,85.5
NC-111,McDowell County,North Carolina,84.2,86,1,83.2
NC-113,Macon County,North Carolina,80.7,103,2.3,78.4
NC-115,Madison County,North Carolina,82.1,106,2.5,79.6
NC-117,Martin County,North Carolina,88.3,107,2.3,86
NC-119,Mecklenburg County,North Carolina,88.5,100,2,86.5
NC-121,Mitchell County,North Carolina,78,105,2.3,75.7
