# Title: February 2024 - January 2025 Contiguous U.S. County Heating Degree Days
# Units: Fahrenheit Degree-Days
# Note: Period of Record: 130 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
IA-129,Mills County,Iowa,5234,2,-1156,6390
IA-131,Mitchell County,Iowa,6670,2,-1418,8088
IA-133,Monona County,Iowa,5787,1,-1260,7047
IA-135,Monroe County,Iowa,5244,2,-1159,6403
IA-137,Montgomery County,Iowa,5361,3,-1190,6551
IA-139,Muscatine County,Iowa,5508,4,-1064,6572
IA-141,O&#039;Brien County,Iowa,6363,1,-1458,7821
IA-143,Osceola County,Iowa,6619,1,-1431,8050
IA-145,Page County,Iowa,5143,2,-1235,6378
IA-147,Palo Alto County,Iowa,6351,1,-1487,7838
IA-149,Plymouth County,Iowa,6114,1,-1380,7494
IA-151,Pocahontas County,Iowa,6226,1,-1310,7536
IA-153,Polk County,Iowa,5420,1,-1280,6700
IA-155,Pottawattamie County,Iowa,5462,2,-1175,6637
IA-157,Poweshiek County,Iowa,5656,1,-1319,6975
IA-159,Ringgold County,Iowa,5277,1,-1264,6541
IA-161,Sac County,Iowa,5974,1,-1482,7456
IA-163,Scott County,Iowa,5308,1,-1390,6698
IA-165,Shelby County,Iowa,5721,1,-1293,7014
IA-167,Sioux County,Iowa,6319,1,-1381,7700
IA-169,Story County,Iowa,5693,1,-1404,7097
IA-171,Tama County,Iowa,5914,2,-1292,7206
IA-173,Taylor County,Iowa,5293,2,-1256,6549
IA-175,Union County,Iowa,5480,1,-1222,6702
IA-177,Van Buren County,Iowa,5328,5,-854,6182
IA-179,Wapello County,Iowa,5264,2,-1160,6424
IA-181,Warren County,Iowa,5315,1,-1171,6486
IA-183,Washington County,Iowa,5455,2,-1175,6630
IA-185,Wayne County,Iowa,5276,2,-1137,6413
IA-187,Webster County,Iowa,6075,1,-1288,7363
IA-189,Winnebago County,Iowa,6648,1,-1401,8049
IA-191,Winneshiek County,Iowa,6481,1,-1594,8075
IA-193,Woodbury County,Iowa,5977,2,-1276,7253
IA-195,Worth County,Iowa,6657,2,-1429,8086
IA-197,Wright County,Iowa,6336,2,-1311,7647
KS-001,Allen County,Kansas,3873,5,-893,4766
KS-003,Anderson County,Kansas,4065,5,-883,4948
KS-005,Atchison County,Kansas,4546,3,-1037,5583
KS-007,Barber County,Kansas,3636,1,-1062,4698
KS-009,Barton County,Kansas,4471,4,-834,5305
KS-011,Bourbon County,Kansas,3822,5,-906,4728
KS-013,Brown County,Kansas,4728,3,-1085,5813
KS-015,Butler County,Kansas,3881,2,-1017,4898
KS-017,Chase County,Kansas,4243,4,-932,5175
KS-019,Chautauqua County,Kansas,3466,1,-943,4409
KS-021,Cherokee County,Kansas,3384,2,-948,4332
KS-023,Cheyenne County,Kansas,4931,1,-1176,6107
KS-025,Clark County,Kansas,3889,1,-807,4696
KS-027,Clay County,Kansas,4486,3,-1035,5521
KS-029,Cloud County,Kansas,4509,1,-1128,5637
KS-031,Coffey County,Kansas,3882,2,-1138,5020
KS-033,Comanche County,Kansas,3981,5,-747,4728
KS-035,Cowley County,Kansas,3552,2,-1019,4571
KS-037,Crawford County,Kansas,3600,3,-947,4547
KS-039,Decatur County,Kansas,4970,1,-1069,6039
KS-041,Dickinson County,Kansas,4297,3,-1027,5324
KS-043,Doniphan County,Kansas,4505,2,-1115,5620
KS-045,Douglas County,Kansas,4179,3,-1027,5206
KS-047,Edwards County,Kansas,4267,2,-880,5147
KS-049,Elk County,Kansas,3682,1,-955,4637
KS-051,Ellis County,Kansas,4574,3,-940,5514
KS-053,Ellsworth County,Kansas,4271,2,-1038,5309
KS-055,Finney County,Kansas,4382,1,-1058,5440
KS-057,Ford County,Kansas,4136,1,-983,5119
KS-059,Franklin County,Kansas,4108,3,-984,5092
KS-061,Geary County,Kansas,4383,3,-1009,5392
KS-063,Gove County,Kansas,4602,1,-1065,5667
KS-065,Graham County,Kansas,4779,2,-925,5704
KS-067,Grant County,Kansas,4299,1,-853,5152
KS-069,Gray County,Kansas,4243,1,-1006,5249
KS-071,Greeley County,Kansas,4871,3,-942,5813
KS-073,Greenwood County,Kansas,3883,2,-1020,4903
KS-075,Hamilton County,Kansas,4497,2,-893,5390
KS-077,Harper County,Kansas,3558,1,-1027,4585
KS-079,Harvey County,Kansas,4095,3,-904,4999
KS-081,Haskell County,Kansas,4303,1,-888,5191
KS-083,Hodgeman County,Kansas,4180,1,-1030,5210
KS-085,Jackson County,Kansas,4716,5,-921,5637
KS-087,Jefferson County,Kansas,4428,3,-993,5421
KS-089,Jewell County,Kansas,4764,1,-1191,5955
KS-091,Johnson County,Kansas,4105,2,-1135,5240
KS-093,Kearny County,Kansas,4433,2,-995,5428
KS-095,Kingman County,Kansas,3893,2,-920,4813
KS-097,Kiowa County,Kansas,4141,2,-841,4982
KS-099,Labette County,Kansas,3455,2,-884,4339
KS-101,Lane County,Kansas,4432,1,-1161,5593
KS-103,Leavenworth County,Kansas,4265,2,-1087,5352
KS-105,Lincoln County,Kansas,4368,2,-1115,5483
KS-107,Linn County,Kansas,4045,5,-845,4890
KS-109,Logan County,Kansas,4612,1,-1130,5742
KS-111,Lyon County,Kansas,4063,3,-1156,5219
KS-113,McPherson County,Kansas,4234,3,-972,5206
KS-115,Marion County,Kansas,4272,4,-919,5191
KS-117,Marshall County,Kansas,4961,6,-897,5858
KS-119,Meade County,Kansas,3967,1,-837,4804
KS-121,Miami County,Kansas,4064,2,-1032,5096
KS-123,Mitchell County,Kansas,4556,1,-1120,5676
KS-125,Montgomery County,Kansas,3440,2,-881,4321
KS-127,Morris County,Kansas,4354,3,-1038,5392
KS-129,Morton County,Kansas,4180,4,-767,4947
KS-131,Nemaha County,Kansas,4987,6,-911,5898
KS-133,Neosho County,Kansas,3622,2,-933,4555
KS-135,Ness County,Kansas,4404,1,-959,5363
KS-137,Norton County,Kansas,5031,3,-948,5979
KS-139,Osage County,Kansas,4114,3,-1117,5231
KS-141,Osborne County,Kansas,4601,1,-1056,5657
KS-143,Ottawa County,Kansas,4370,3,-1091,5461
KS-145,Pawnee County,Kansas,4434,4,-813,5247
KS-147,Phillips County,Kansas,4922,3,-938,5860
KS-149,Pottawatomie County,Kansas,4655,4,-939,5594
KS-151,Pratt County,Kansas,4076,2,-903,4979
KS-153,Rawlins County,Kansas,4943,1,-1124,6067
KS-155,Reno County,Kansas,4148,5,-828,4976
KS-157,Republic County,Kansas,4739,1,-1204,5943
KS-159,Rice County,Kansas,4305,3,-879,5184
KS-161,Riley County,Kansas,4504,3,-1003,5507
KS-163,Rooks County,Kansas,4744,4,-894,5638
KS-165,Rush County,Kansas,4514,4,-862,5376
KS-167,Russell County,Kansas,4394,1,-1058,5452
KS-169,Saline County,Kansas,4254,3,-1043,5297
KS-171,Scott County,Kansas,4484,1,-1158,5642
KS-173,Sedgwick County,Kansas,3827,3,-956,4783
KS-175,Seward County,Kansas,4098,2,-800,4898
KS-177,Shawnee County,Kansas,4320,3,-1032,5352
KS-179,Sheridan County,Kansas,4878,2,-1016,5894
KS-181,Sherman County,Kansas,4923,1,-1215,6138
KS-183,Smith County,Kansas,4874,1,-1012,5886
KS-185,Stafford County,Kansas,4436,9,-709,5145
KS-187,Stanton County,Kansas,4340,2,-786,5126
KS-189,Stevens County,Kansas,4161,2,-806,4967
KS-191,Sumner County,Kansas,3557,2,-997,4554
KS-193,Thomas County,Kansas,4887,1,-1131,6018
KS-195,Trego County,Kansas,4637,3,-910,5547
KS-197,Wabaunsee County,Kansas,4354,3,-1066,5420
KS-199,Wallace County,Kansas,4787,1,-1128,5915
KS-201,Washington County,Kansas,4860,4,-1009,5869
KS-203,Wichita County,Kansas,4651,1,-1058,5709
KS-205,Wilson County,Kansas,3584,1,-952,4536
KS-207,Woodson County,Kansas,3751,1,-1043,4794
KS-209,Wyandotte County,Kansas,4165,2,-1127,5292
KY-001,Adair County,Kentucky,3696,4,-858,4554
KY-003,Allen County,Kentucky,3441,7,-754,4195
KY-005,Anderson County,Kentucky,3866,1,-1016,4882
KY-007,Ballard County,Kentucky,3308,1,-1006,4314
KY-009,Barren County,Kentucky,3525,6,-773,4298
KY-011,Bath County,Kentucky,4047,3,-836,4883
KY-013,Bell County,Kentucky,3989,7,-671,4660
KY-015,Boone County,Kentucky,4186,1,-1048,5234
KY-017,Bourbon County,Kentucky,4091,2,-941,5032
KY-019,Boyd County,Kentucky,3898,1,-1009,4907
KY-021,Boyle County,Kentucky,3886,2,-920,4806
KY-023,Bracken County,Kentucky,4327,5,-847,5174
KY-025,Breathitt County,Kentucky,3808,5,-731,4539
KY-027,Breckinridge County,Kentucky,3938,6,-751,4689
KY-029,Bullitt County,Kentucky,3730,1,-966,4696
KY-031,Butler County,Kentucky,3456,3,-891,4347
KY-033,Caldwell County,Kentucky,3450,4,-846,4296
KY-035,Calloway County,Kentucky,3385,6,-692,4077
KY-037,Campbell County,Kentucky,4160,1,-1004,5164
KY-039,Carlisle County,Kentucky,3236,1,-996,4232
KY-041,Carroll County,Kentucky,3985,2,-1038,5023
KY-043,Carter County,Kentucky,4082,1,-967,5049
KY-045,Casey County,Kentucky,3911,2,-832,4743
KY-047,Christian County,Kentucky,3277,1,-938,4215
KY-049,Clark County,Kentucky,3952,2,-930,4882
KY-051,Clay County,Kentucky,3820,6,-735,4555
KY-053,Clinton County,Kentucky,3619,4,-800,4419
KY-055,Crittenden County,Kentucky,3589,5,-823,4412
KY-057,Cumberland County,Kentucky,3494,6,-791,4285
KY-059,Daviess County,Kentucky,3762,5,-748,4510
KY-061,Edmonson County,Kentucky,3511,3,-873,4384
KY-063,Elliott County,Kentucky,4048,1,-898,4946
KY-065,Estill County,Kentucky,3840,3,-775,4615
KY-067,Fayette County,Kentucky,3938,1,-1052,4990
KY-069,Fleming County,Kentucky,4221,5,-803,5024
KY-071,Floyd County,Kentucky,3842,10,-651,4493
KY-073,Franklin County,Kentucky,3907,2,-1011,4918
KY-075,Fulton County,Kentucky,3167,1,-896,4063
KY-077,Gallatin County,Kentucky,4022,2,-1045,5067
KY-079,Garrard County,Kentucky,3870,2,-866,4736
KY-081,Grant County,Kentucky,4126,2,-1009,5135
KY-083,Graves County,Kentucky,3283,1,-889,4172
KY-085,Grayson County,Kentucky,3723,4,-871,4594
KY-087,Green County,Kentucky,3639,2,-872,4511
KY-089,Greenup County,Kentucky,4097,1,-995,5092
KY-091,Hancock County,Kentucky,3966,10,-617,4583
KY-093,Hardin County,Kentucky,3804,3,-914,4718
KY-095,Harlan County,Kentucky,4237,6,-684,4921
KY-097,Harrison County,Kentucky,4168,2,-902,5070
KY-099,Hart County,Kentucky,3624,3,-864,4488
KY-101,Henderson County,Kentucky,3680,4,-823,4503
KY-103,Henry County,Kentucky,4037,2,-990,5027
KY-105,Hickman County,Kentucky,3213,1,-931,4144
KY-107,Hopkins County,Kentucky,3442,2,-872,4314
KY-109,Jackson County,Kentucky,3982,5,-754,4736
KY-111,Jefferson County,Kentucky,3833,3,-922,4755
KY-113,Jessamine County,Kentucky,3845,1,-1019,4864
KY-115,Johnson County,Kentucky,3944,6,-753,4697
KY-117,Kenton County,Kentucky,4198,1,-1027,5225
KY-119,Knott County,Kentucky,3962,10,-653,4615
KY-121,Knox County,Kentucky,3814,6,-710,4524
KY-123,Larue County,Kentucky,3755,2,-907,4662
KY-125,Laurel County,Kentucky,3873,6,-737,4610
KY-127,Lawrence County,Kentucky,3912,2,-894,4806
KY-129,Lee County,Kentucky,3809,4,-726,4535
KY-131,Leslie County,Kentucky,3916,8,-711,4627
KY-133,Letcher County,Kentucky,4163,15,-594,4757
KY-135,Lewis County,Kentucky,4294,3,-831,5125
KY-137,Lincoln County,Kentucky,3970,2,-812,4782
KY-139,Livingston County,Kentucky,3457,2,-892,4349
KY-141,Logan County,Kentucky,3400,4,-824,4224
KY-143,Lyon County,Kentucky,3386,4,-829,4215
KY-145,McCracken County,Kentucky,3278,1,-1035,4313
KY-147,McCreary County,Kentucky,3902,10,-672,4574
KY-149,McLean County,Kentucky,3553,3,-858,4411
KY-151,Madison County,Kentucky,3865,3,-843,4708
KY-153,Magoffin County,Kentucky,3932,5,-750,4682
KY-155,Marion County,Kentucky,3788,2,-899,4687
KY-157,Marshall County,Kentucky,3339,1,-815,4154
KY-159,Martin County,Kentucky,3869,8,-701,4570
KY-161,Mason County,Kentucky,4391,7,-779,5170
KY-163,Meade County,Kentucky,3960,5,-815,4775
KY-165,Menifee County,Kentucky,4010,2,-817,4827
KY-167,Mercer County,Kentucky,3831,1,-999,4830
KY-169,Metcalfe County,Kentucky,3654,5,-805,4459
KY-171,Monroe County,Kentucky,3547,7,-729,4276
KY-173,Montgomery County,Kentucky,4033,2,-896,4929
KY-175,Morgan County,Kentucky,3988,3,-811,4799
KY-177,Muhlenberg County,Kentucky,3423,2,-881,4304
KY-179,Nelson County,Kentucky,3760,1,-943,4703
KY-181,Nicholas County,Kentucky,4195,4,-860,5055
KY-183,Ohio County,Kentucky,3639,4,-837,4476
KY-185,Oldham County,Kentucky,4098,4,-885,4983
KY-187,Owen County,Kentucky,4018,2,-1023,5041
KY-189,Owsley County,Kentucky,3786,4,-725,4511
KY-191,Pendleton County,Kentucky,4174,2,-936,5110
KY-193,Perry County,Kentucky,3888,9,-680,4568
KY-195,Pike County,Kentucky,3872,10,-635,4507
KY-197,Powell County,Kentucky,3899,3,-802,4701
KY-199,Pulaski County,Kentucky,3848,6,-749,4597
KY-201,Robertson County,Kentucky,4282,5,-833,5115
KY-203,Rockcastle County,Kentucky,3978,4,-742,4720
KY-205,Rowan County,Kentucky,4126,4,-820,4946
KY-207,Russell County,Kentucky,3707,5,-833,4540
KY-209,Scott County,Kentucky,4016,2,-1024,5040
KY-211,Shelby County,Kentucky,4026,2,-957,4983
KY-213,Simpson County,Kentucky,3407,4,-798,4205
KY-215,Spencer County,Kentucky,3873,2,-951,4824
KY-217,Taylor County,Kentucky,3760,2,-873,4633
KY-219,Todd County,Kentucky,3324,2,-900,4224
KY-221,Trigg County,Kentucky,3304,2,-841,4145
KY-223,Trimble County,Kentucky,4075,2,-990,5065
KY-225,Union County,Kentucky,3719,5,-752,4471
KY-227,Warren County,Kentucky,3368,3,-872,4240
KY-229,Washington County,Kentucky,3815,2,-958,4773
KY-231,Wayne County,Kentucky,3767,5,-758,4525
KY-233,Webster County,Kentucky,3597,5,-807,4404
KY-235,Whitley County,Kentucky,3845,10,-652,4497
KY-237,Wolfe County,Kentucky,3912,3,-771,4683
KY-239,Woodford County,Kentucky,3840,1,-1079,4919
LA-001,Acadia Parish,Louisiana,1258,10,-358,1616
LA-003,Allen Parish,Louisiana,1303,3,-461,1764
LA-005,Ascension Parish,Louisiana,1249,9,-385,1634
LA-007,Assumption Parish,Louisiana,1220,17,-313,1533
LA-009,Avoyelles Parish,Louisiana,1533,10,-351,1884
LA-011,Beauregard Parish,Louisiana,1324,3,-508,1832
LA-013,Bienville Parish,Louisiana,1802,2,-694,2496
LA-015,Bossier Parish,Louisiana,1780,2,-704,2484
LA-017,Caddo Parish,Louisiana,1720,2,-681,2401
LA-019,Calcasieu Parish,Louisiana,1186,5,-444,1630
LA-021,Caldwell Parish,Louisiana,1784,4,-535,2319
LA-023,Cameron Parish,Louisiana,1115,7,-387,1502
LA-025,Catahoula Parish,Louisiana,1713,11,-402,2115
LA-027,Claiborne Parish,Louisiana,1956,2,-660,2616
LA-029,Concordia Parish,Louisiana,1668,13,-361,2029
LA-031,De Soto Parish,Louisiana,1666,2,-653,2319
LA-033,East Baton Rouge Parish,Louisiana,1243,4,-502,1745
LA-035,East Carroll Parish,Louisiana,1907,4,-600,2507
LA-037,East Feliciana Parish,Louisiana,1374,3,-524,1898
LA-039,Evangeline Parish,Louisiana,1382,8,-392,1774
LA-041,Franklin Parish,Louisiana,1757,4,-523,2280
LA-043,Grant Parish,Louisiana,1697,8,-419,2116
LA-045,Iberia Parish,Louisiana,1224,12,-313,1537
LA-047,Iberville Parish,Louisiana,1230,7,-407,1637
LA-049,Jackson Parish,Louisiana,1862,2,-640,2502
LA-051,Jefferson Parish,Louisiana,1103,14,-301,1404
LA-053,Jefferson Davis Parish,Louisiana,1217,6,-367,1584
LA-055,Lafayette Parish,Louisiana,1253,10,-357,1610
LA-057,Lafourche Parish,Louisiana,1096,21,-274,1370
LA-059,La Salle Parish,Louisiana,1704,6,-440,2144
LA-061,Lincoln Parish,Louisiana,1906,2,-683,2589
LA-063,Livingston Parish,Louisiana,1307,5,-428,1735
LA-065,Madison Parish,Louisiana,1802,4,-561,2363
LA-067,Morehouse Parish,Louisiana,1946,2,-611,2557
LA-069,Natchitoches Parish,Louisiana,1661,3,-516,2177
LA-071,Orleans Parish,Louisiana,1146,8,-383,1529
LA-073,Ouachita Parish,Louisiana,1874,2,-588,2462
LA-075,Plaquemines Parish,Louisiana,1036,14,-303,1339
LA-077,Pointe Coupee Parish,Louisiana,1319,5,-439,1758
LA-079,Rapides Parish,Louisiana,1538,8,-428,1966
LA-081,Red River Parish,Louisiana,1696,2,-664,2360
LA-083,Richland Parish,Louisiana,1819,3,-567,2386
LA-085,Sabine Parish,Louisiana,1628,2,-575,2203
LA-087,St. Bernard Parish,Louisiana,1141,10,-357,1498
LA-089,St. Charles Parish,Louisiana,1152,14,-310,1462
LA-091,St. Helena Parish,Louisiana,1472,6,-487,1959
LA-093,St. James Parish,Louisiana,1237,14,-333,1570
LA-095,St. John the Baptist Parish,Louisiana,1226,11,-355,1581
LA-097,St. Landry Parish,Louisiana,1353,10,-370,1723
LA-099,St. Martin Parish,Louisiana,1245,10,-349,1594
LA-101,St. Mary Parish,Louisiana,1192,17,-308,1500
LA-103,St. Tammany Parish,Louisiana,1322,5,-441,1763
LA-105,Tangipahoa Parish,Louisiana,1426,6,-433,1859
LA-107,Tensas Parish,Louisiana,1754,8,-467,2221
LA-109,Terrebonne Parish,Louisiana,1098,23,-260,1358
LA-111,Union Parish,Louisiana,1935,2,-661,2596
LA-113,Vermilion Parish,Louisiana,1186,11,-318,1504
LA-115,Vernon Parish,Louisiana,1480,2,-553,2033
LA-117,Washington Parish,Louisiana,1499,6,-469,1968
LA-119,Webster Parish,Louisiana,1856,2,-673,2529
LA-121,West Baton Rouge Parish,Louisiana,1221,5,-474,1695
LA-123,West Carroll Parish,Louisiana,1928,4,-602,2530
LA-125,West Feliciana Parish,Louisiana,1372,4,-478,1850
LA-127,Winn Parish,Louisiana,1783,4,-512,2295
ME-001,Androscoggin County,Maine,6811,3,-1359,8170
ME-003,Aroostook County,Maine,8252,1,-1755,10007
ME-005,Cumberland County,Maine,6714,5,-1183,7897
ME-007,Franklin County,Maine,8261,2,-1498,9759
ME-009,Hancock County,Maine,6889,3,-1283,8172
ME-011,Kennebec County,Maine,6769,2,-1461,8230
ME-013,Knox County,Maine,6766,2,-1260,8026
ME-015,Lincoln County,Maine,6663,3,-1297,7960
ME-017,Oxford County,Maine,7640,3,-1427,9067
ME-019,Penobscot County,Maine,7364,2,-1483,8847
ME-021,Piscataquis County,Maine,8149,1,-1636,9785
ME-023,Sagadahoc County,Maine,6572,3,-1306,7878
ME-025,Somerset County,Maine,8152,1,-1549,9701
ME-027,Waldo County,Maine,6912,2,-1369,8281
ME-029,Washington County,Maine,7103,4,-1354,8457
ME-031,York County,Maine,6652,7,-988,7640
MD-001,Allegany County,Maryland,4892,7,-762,5654
MD-003,Anne Arundel County,Maryland,3848,12,-757,4605
MD-005,Baltimore County,Maryland,4375,11,-836,5211
MD-009,Calvert County,Maryland,3826,13,-682,4508
MD-011,Caroline County,Maryland,4065,16,-689,4754
MD-013,Carroll County,Maryland,4660,7,-859,5519
MD-015,Cecil County,Maryland,4376,13,-769,5145
MD-017,Charles County,Maryland,3726,11,-773,4499
MD-019,Dorchester County,Maryland,3787,14,-708,4495
MD-021,Frederick County,Maryland,4527,9,-839,5366
MD-023,Garrett County,Maryland,5667,1,-1075,6742
MD-025,Harford County,Maryland,4366,10,-806,5172
MD-027,Howard County,Maryland,4340,9,-864,5204
MD-029,Kent County,Maryland,4146,15,-656,4802
MD-031,Montgomery County,Maryland,4185,6,-880,5065
MD-033,Prince George&#039;s County,Maryland,3925,12,-753,4678
MD-035,Queen Anne&#039;s County,Maryland,4057,15,-695,4752
MD-037,St. Mary&#039;s County,Maryland,3807,16,-599,4406
MD-039,Somerset County,Maryland,3650,12,-692,4342
MD-041,Talbot County,Maryland,3835,10,-708,4543
MD-043,Washington County,Maryland,4694,11,-763,5457
MD-045,Wicomico County,Maryland,3813,15,-706,4519
MD-047,Worcester County,Maryland,3725,15,-695,4420
MD-510,Baltimore City,Maryland,3951,13,-831,4782
MD-511,Washington,District of Columbia,3884,10,-773,4657
MA-001,Barnstable County,Massachusetts,5320,11,-843,6163
MA-003,Berkshire County,Massachusetts,6556,4,-1228,7784
MA-005,Bristol County,Massachusetts,5294,10,-928,6222
MA-007,Dukes County,Massachusetts,5219,14,-802,6021
MA-009,Essex County,Massachusetts,5829,12,-890,6719
MA-011,Franklin County,Massachusetts,6157,4,-1278,7435
MA-013,Hampden County,Massachusetts,5852,4,-1102,6954
MA-015,Hampshire County,Massachusetts,5990,4,-1133,7123
MA-017,Middlesex County,Massachusetts,5670,5,-1061,6731
MA-019,Nantucket County,Massachusetts,5293,10,-890,6183
MA-021,Norfolk County,Massachusetts,5427,5,-1067,6494
MA-023,Plymouth County,Massachusetts,5221,6,-1034,6255
MA-025,Suffolk County,Massachusetts,5326,7,-1078,6404
MA-027,Worcester County,Massachusetts,5910,4,-1226,7136
MI-001,Alcona County,Michigan,6809,1,-1618,8427
MI-003,Alger County,Michigan,7713,3,-1486,9199
MI-005,Allegan County,Michigan,5570,2,-1279,6849
MI-007,Alpena County,Michigan,6705,1,-1771,8476
MI-009,Antrim County,Michigan,6541,1,-1814,8355
MI-011,Arenac County,Michigan,6203,1,-1620,7823
MI-013,Baraga County,Michigan,8161,1,-1722,9883
MI-015,Barry County,Michigan,5698,1,-1410,7108
MI-017,Bay County,Michigan,5878,1,-1595,7473
MI-019,Benzie County,Michigan,6392,1,-1904,8296
MI-021,Berrien County,Michigan,5261,1,-1372,6633
MI-023,Branch County,Michigan,5547,1,-1390,6937
MI-025,Calhoun County,Michigan,5609,1,-1473,7082
MI-027,Cass County,Michigan,5400,1,-1433,6833
MI-029,Charlevoix County,Michigan,6567,1,-1762,8329
MI-031,Cheboygan County,Michigan,6790,1,-1815,8605
MI-033,Chippewa County,Michigan,7652,1,-1692,9344
MI-035,Clare County,Michigan,6609,1,-1554,8163
MI-037,Clinton County,Michigan,5794,1,-1406,7200
MI-039,Crawford County,Michigan,6956,1,-1678,8634
MI-041,Delta County,Michigan,7422,3,-1479,8901
MI-043,Dickinson County,Michigan,7773,1,-1700,9473
MI-045,Eaton County,Michigan,5757,1,-1421,7178
MI-047,Emmet County,Michigan,6773,1,-1840,8613
MI-049,Genesee County,Michigan,5675,1,-1612,7287
MI-051,Gladwin County,Michigan,6292,1,-1571,7863
MI-053,Gogebic County,Michigan,8337,4,-1494,9831
MI-055,Grand Traverse County,Michigan,6427,1,-1917,8344
MI-057,Gratiot County,Michigan,5930,1,-1442,7372
MI-059,Hillsdale County,Michigan,5589,1,-1482,7071
MI-061,Houghton County,Michigan,7721,1,-1823,9544
MI-063,Huron County,Michigan,5994,1,-1724,7718
MI-065,Ingham County,Michigan,5812,1,-1432,7244
MI-067,Ionia County,Michigan,5839,1,-1424,7263
MI-069,Iosco County,Michigan,6475,1,-1636,8111
MI-071,Iron County,Michigan,8304,1,-1697,10001
MI-073,Isabella County,Michigan,6269,1,-1458,7727
MI-075,Jackson County,Michigan,5723,1,-1473,7196
MI-077,Kalamazoo County,Michigan,5482,1,-1456,6938
MI-079,Kalkaska County,Michigan,6775,1,-1745,8520
MI-081,Kent County,Michigan,5830,2,-1417,7247
MI-083,Keweenaw County,Michigan,7813,1,-1836,9649
MI-085,Lake County,Michigan,6564,2,-1366,7930
MI-087,Lapeer County,Michigan,5735,1,-1616,7351
MI-089,Leelanau County,Michigan,6374,1,-1929,8303
MI-091,Lenawee County,Michigan,5329,1,-1530,6859
MI-093,Livingston County,Michigan,5772,1,-1564,7336
MI-095,Luce County,Michigan,7933,2,-1490,9423
MI-097,Mackinac County,Michigan,7512,1,-1601,9113
MI-099,Macomb County,Michigan,5231,1,-1672,6903
MI-101,Manistee County,Michigan,6498,2,-1536,8034
MI-103,Marquette County,Michigan,8019,1,-1644,9663
MI-105,Mason County,Michigan,6402,2,-1358,7760
MI-107,Mecosta County,Michigan,6489,2,-1392,7881
MI-109,Menominee County,Michigan,7229,1,-1582,8811
MI-111,Midland County,Michigan,5971,1,-1506,7477
MI-113,Missaukee County,Michigan,6881,2,-1620,8501
MI-115,Monroe County,Michigan,5111,1,-1457,6568
MI-117,Montcalm County,Michigan,6128,1,-1474,7602
MI-119,Montmorency County,Michigan,6770,1,-1821,8591
MI-121,Muskegon County,Michigan,5716,1,-1558,7274
MI-123,Newaygo County,Michigan,6214,1,-1444,7658
MI-125,Oakland County,Michigan,5572,1,-1641,7213
MI-127,Oceana County,Michigan,6130,1,-1517,7647
MI-129,Ogemaw County,Michigan,6670,1,-1668,8338
MI-131,Ontonagon County,Michigan,7945,1,-1635,9580
MI-133,Osceola County,Michigan,6827,2,-1442,8269
MI-135,Oscoda County,Michigan,6873,1,-1722,8595
MI-137,Otsego County,Michigan,6904,1,-1881,8785
MI-139,Ottawa County,Michigan,5597,2,-1382,6979
MI-141,Presque Isle County,Michigan,6741,1,-1804,8545
MI-143,Roscommon County,Michigan,6802,1,-1665,8467
MI-145,Saginaw County,Michigan,5746,1,-1556,7302
MI-147,St. Clair County,Michigan,5464,1,-1586,7050
MI-149,St. Joseph County,Michigan,5410,1,-1415,6825
MI-151,Sanilac County,Michigan,5887,1,-1581,7468
MI-153,Schoolcraft County,Michigan,7616,4,-1375,8991
MI-155,Shiawassee County,Michigan,5765,1,-1487,7252
MI-157,Tuscola County,Michigan,5864,1,-1559,7423
MI-159,Van Buren County,Michigan,5425,1,-1362,6787
MI-161,Washtenaw County,Michigan,5628,1,-1493,7121
MI-163,Wayne County,Michigan,5190,1,-1542,6732
MI-165,Wexford County,Michigan,6792,1,-1634,8426
MN-001,Aitkin County,Minnesota,8084,1,-1760,9844
MN-003,Anoka County,Minnesota,6944,1,-1578,8522
MN-005,Becker County,Minnesota,8191,2,-1695,9886
MN-007,Beltrami County,Minnesota,8458,1,-1903,10361
MN-009,Benton County,Minnesota,7272,1,-1777,9049
MN-011,Big Stone County,Minnesota,7186,1,-1576,8762
MN-013,Blue Earth County,Minnesota,6677,2,-1386,8063
MN-015,Brown County,Minnesota,6670,1,-1506,8176
MN-017,Carlton County,Minnesota,8275,2,-1615,9890
MN-019,Carver County,Minnesota,6758,1,-1611,8369
MN-021,Cass County,Minnesota,8003,1,-1847,9850
MN-023,Chippewa County,Minnesota,7030,2,-1545,8575
MN-025,Chisago County,Minnesota,7121,2,-1577,8698
MN-027,Clay County,Minnesota,7819,2,-1665,9484
MN-029,Clearwater County,Minnesota,8457,1,-1767,10224
MN-031,Cook County,Minnesota,9294,3,-1579,10873
MN-033,Cottonwood County,Minnesota,6700,1,-1635,8335
MN-035,Crow Wing County,Minnesota,7648,1,-1910,9558
MN-037,Dakota County,Minnesota,6614,1,-1585,8199
MN-039,Dodge County,Minnesota,6859,1,-1645,8504
MN-041,Douglas County,Minnesota,7604,1,-1839,9443
MN-043,Faribault County,Minnesota,6620,2,-1401,8021
MN-045,Fillmore County,Minnesota,6858,2,-1416,8274
MN-047,Freeborn County,Minnesota,6717,1,-1525,8242
MN-049,Goodhue County,Minnesota,6754,1,-1565,8319
MN-051,Grant County,Minnesota,7442,1,-1735,9177
