# Title: February 2024 - January 2025 Contiguous U.S. County Cooling Degree Days
# Units: Fahrenheit Degree-Days
# Note: Period of Record: 130 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
SD-087,McCook County,South Dakota,803,81,52,751
SD-089,McPherson County,South Dakota,554,76,33,521
SD-091,Marshall County,South Dakota,562,80,51,511
SD-093,Meade County,South Dakota,862,119,225,637
SD-095,Mellette County,South Dakota,1058,111,190,868
SD-097,Miner County,South Dakota,769,78,33,736
SD-099,Minnehaha County,South Dakota,767,91,79,688
SD-101,Moody County,South Dakota,668,75,36,632
SD-102,Oglala Lakota County,South Dakota,992,124,291,701
SD-103,Pennington County,South Dakota,793,121,244,549
SD-105,Perkins County,South Dakota,740,117,180,560
SD-107,Potter County,South Dakota,708,83,60,648
SD-109,Roberts County,South Dakota,643,103,109,534
SD-111,Sanborn County,South Dakota,789,59,-21,810
SD-115,Spink County,South Dakota,778,93,99,679
SD-117,Stanley County,South Dakota,911,82,64,847
SD-119,Sully County,South Dakota,770,72,24,746
SD-121,Todd County,South Dakota,937,113,186,751
SD-123,Tripp County,South Dakota,964,98,114,850
SD-125,Turner County,South Dakota,871,85,71,800
SD-127,Union County,South Dakota,918,79,62,856
SD-129,Walworth County,South Dakota,723,94,96,627
SD-135,Yankton County,South Dakota,933,80,71,862
SD-137,Ziebach County,South Dakota,862,102,147,715
TN-001,Anderson County,Tennessee,1306,94,123,1183
TN-003,Bedford County,Tennessee,1751,121,320,1431
TN-005,Benton County,Tennessee,1817,120,305,1512
TN-007,Bledsoe County,Tennessee,1319,119,254,1065
TN-009,Blount County,Tennessee,1396,101,168,1228
TN-011,Bradley County,Tennessee,1748,119,270,1478
TN-013,Campbell County,Tennessee,1025,80,67,958
TN-015,Cannon County,Tennessee,1555,117,252,1303
TN-017,Carroll County,Tennessee,1800,114,262,1538
TN-019,Carter County,Tennessee,760,116,176,584
TN-021,Cheatham County,Tennessee,1787,121,341,1446
TN-023,Chester County,Tennessee,1857,118,275,1582
TN-025,Claiborne County,Tennessee,1171,106,157,1014
TN-027,Clay County,Tennessee,1571,114,254,1317
TN-029,Cocke County,Tennessee,1339,114,219,1120
TN-031,Coffee County,Tennessee,1551,123,300,1251
TN-033,Crockett County,Tennessee,1945,118,312,1633
TN-035,Cumberland County,Tennessee,1036,100,149,887
TN-037,Davidson County,Tennessee,1882,121,373,1509
TN-039,Decatur County,Tennessee,1863,119,289,1574
TN-041,DeKalb County,Tennessee,1571,115,228,1343
TN-043,Dickson County,Tennessee,1650,121,306,1344
TN-045,Dyer County,Tennessee,2003,118,318,1685
TN-047,Fayette County,Tennessee,1983,110,234,1749
TN-049,Fentress County,Tennessee,1075,107,174,901
TN-051,Franklin County,Tennessee,1599,123,298,1301
TN-053,Gibson County,Tennessee,1899,116,297,1602
TN-055,Giles County,Tennessee,1745,120,320,1425
TN-057,Grainger County,Tennessee,1400,114,226,1174
TN-059,Greene County,Tennessee,1305,105,161,1144
TN-061,Grundy County,Tennessee,1222,122,244,978
TN-063,Hamblen County,Tennessee,1473,114,217,1256
TN-065,Hamilton County,Tennessee,1780,124,351,1429
TN-067,Hancock County,Tennessee,1242,112,193,1049
TN-069,Hardeman County,Tennessee,1869,107,218,1651
TN-071,Hardin County,Tennessee,1877,115,260,1617
TN-073,Hawkins County,Tennessee,1332,110,185,1147
TN-075,Haywood County,Tennessee,1950,112,275,1675
TN-077,Henderson County,Tennessee,1818,116,281,1537
TN-079,Henry County,Tennessee,1785,117,251,1534
TN-081,Hickman County,Tennessee,1668,120,296,1372
TN-083,Houston County,Tennessee,1711,119,291,1420
TN-085,Humphreys County,Tennessee,1725,119,302,1423
TN-087,Jackson County,Tennessee,1630,113,256,1374
TN-089,Jefferson County,Tennessee,1578,119,270,1308
TN-091,Johnson County,Tennessee,580,121,154,426
TN-093,Knox County,Tennessee,1541,105,188,1353
TN-095,Lake County,Tennessee,1981,116,278,1703
TN-097,Lauderdale County,Tennessee,2013,110,247,1766
TN-099,Lawrence County,Tennessee,1689,121,325,1364
TN-101,Lewis County,Tennessee,1618,119,291,1327
TN-103,Lincoln County,Tennessee,1741,117,252,1489
TN-105,Loudon County,Tennessee,1615,107,197,1418
TN-107,McMinn County,Tennessee,1656,114,239,1417
TN-109,McNairy County,Tennessee,1859,110,230,1629
TN-111,Macon County,Tennessee,1552,108,215,1337
TN-113,Madison County,Tennessee,1911,119,313,1598
TN-115,Marion County,Tennessee,1547,123,287,1260
TN-117,Marshall County,Tennessee,1753,121,323,1430
TN-119,Maury County,Tennessee,1761,124,364,1397
TN-121,Meigs County,Tennessee,1668,120,267,1401
TN-123,Monroe County,Tennessee,1400,104,180,1220
TN-125,Montgomery County,Tennessee,1817,123,384,1433
TN-127,Moore County,Tennessee,1683,121,300,1383
TN-129,Morgan County,Tennessee,1116,103,140,976
TN-131,Obion County,Tennessee,1899,117,270,1629
TN-133,Overton County,Tennessee,1372,117,241,1131
TN-135,Perry County,Tennessee,1782,121,302,1480
TN-137,Pickett County,Tennessee,1352,114,243,1109
TN-139,Polk County,Tennessee,1465,104,153,1312
TN-141,Putnam County,Tennessee,1424,115,236,1188
TN-143,Rhea County,Tennessee,1482,118,243,1239
TN-145,Roane County,Tennessee,1545,110,201,1344
TN-147,Robertson County,Tennessee,1665,117,237,1428
TN-149,Rutherford County,Tennessee,1801,121,333,1468
TN-151,Scott County,Tennessee,1026,104,132,894
TN-153,Sequatchie County,Tennessee,1356,121,278,1078
TN-155,Sevier County,Tennessee,1103,98,130,973
TN-157,Shelby County,Tennessee,2240,116,299,1941
TN-159,Smith County,Tennessee,1666,110,210,1456
TN-161,Stewart County,Tennessee,1749,119,275,1474
TN-163,Sullivan County,Tennessee,1188,119,220,968
TN-165,Sumner County,Tennessee,1662,112,233,1429
TN-167,Tipton County,Tennessee,2044,107,206,1838
TN-169,Trousdale County,Tennessee,1686,111,221,1465
TN-171,Unicoi County,Tennessee,704,101,115,589
TN-173,Union County,Tennessee,1284,98,134,1150
TN-175,Van Buren County,Tennessee,1260,117,214,1046
TN-177,Warren County,Tennessee,1474,118,240,1234
TN-179,Washington County,Tennessee,1226,111,185,1041
TN-181,Wayne County,Tennessee,1745,120,300,1445
TN-183,Weakley County,Tennessee,1860,115,271,1589
TN-185,White County,Tennessee,1379,110,197,1182
TN-187,Williamson County,Tennessee,1790,123,386,1404
TN-189,Wilson County,Tennessee,1732,114,260,1472
TX-001,Anderson County,Texas,2738,113,293,2445
TX-003,Andrews County,Texas,2614,128,713,1901
TX-005,Angelina County,Texas,2937,125,472,2465
TX-007,Aransas County,Texas,4288,130,1122,3166
TX-009,Archer County,Texas,3019,127,581,2438
TX-011,Armstrong County,Texas,2233,129,710,1523
TX-013,Atascosa County,Texas,3935,130,744,3191
TX-015,Austin County,Texas,3806,130,1011,2795
TX-017,Bailey County,Texas,1770,128,513,1257
TX-019,Bandera County,Texas,3151,127,752,2399
TX-021,Bastrop County,Texas,3696,130,941,2755
TX-023,Baylor County,Texas,3080,128,638,2442
TX-025,Bee County,Texas,4061,130,835,3226
TX-027,Bell County,Texas,3237,127,715,2522
TX-029,Bexar County,Texas,3765,130,855,2910
TX-031,Blanco County,Texas,3182,128,676,2506
TX-033,Borden County,Texas,2805,127,655,2150
TX-035,Bosque County,Texas,3016,120,477,2539
TX-037,Bowie County,Texas,2646,128,538,2108
TX-039,Brazoria County,Texas,3645,129,799,2846
TX-041,Brazos County,Texas,3398,128,704,2694
TX-043,Brewster County,Texas,2972,129,861,2111
TX-045,Briscoe County,Texas,2362,129,659,1703
TX-047,Brooks County,Texas,4709,130,1066,3643
TX-049,Brown County,Texas,2946,126,589,2357
TX-051,Burleson County,Texas,3501,128,807,2694
TX-053,Burnet County,Texas,3175,127,624,2551
TX-055,Caldwell County,Texas,3914,130,1087,2827
TX-057,Calhoun County,Texas,3999,130,988,3011
TX-059,Callahan County,Texas,2801,124,524,2277
TX-061,Cameron County,Texas,4915,129,1053,3862
TX-063,Camp County,Texas,2754,128,512,2242
TX-065,Carson County,Texas,2079,129,675,1404
TX-067,Cass County,Texas,2605,123,365,2240
TX-069,Castro County,Texas,1839,129,595,1244
TX-071,Chambers County,Texas,3453,128,737,2716
TX-073,Cherokee County,Texas,2691,111,288,2403
TX-075,Childress County,Texas,2870,129,727,2143
TX-077,Clay County,Texas,2943,126,522,2421
TX-079,Cochran County,Texas,1847,127,519,1328
TX-081,Coke County,Texas,3033,127,726,2307
TX-083,Coleman County,Texas,2900,127,604,2296
TX-085,Collin County,Texas,3093,130,751,2342
TX-087,Collingsworth County,Texas,2526,129,643,1883
TX-089,Colorado County,Texas,3936,130,1122,2814
TX-091,Comal County,Texas,3529,129,844,2685
TX-093,Comanche County,Texas,2993,127,634,2359
TX-095,Concho County,Texas,2946,126,658,2288
TX-097,Cooke County,Texas,2836,124,511,2325
TX-099,Coryell County,Texas,3087,127,597,2490
TX-101,Cottle County,Texas,2851,129,608,2243
TX-103,Crane County,Texas,3379,129,933,2446
TX-105,Crockett County,Texas,3190,129,823,2367
TX-107,Crosby County,Texas,2383,129,621,1762
TX-109,Culberson County,Texas,2416,128,803,1613
TX-111,Dallam County,Texas,1439,124,347,1092
TX-113,Dallas County,Texas,3147,123,545,2602
TX-115,Dawson County,Texas,2524,127,578,1946
TX-117,Deaf Smith County,Texas,1753,129,606,1147
TX-119,Delta County,Texas,2668,121,426,2242
TX-121,Denton County,Texas,3108,128,613,2495
TX-123,DeWitt County,Texas,4091,130,1094,2997
TX-125,Dickens County,Texas,2648,128,589,2059
TX-127,Dimmit County,Texas,4483,130,1022,3461
TX-129,Donley County,Texas,2332,129,639,1693
TX-131,Duval County,Texas,4498,130,1064,3434
TX-133,Eastland County,Texas,2857,126,555,2302
TX-135,Ector County,Texas,2903,128,805,2098
TX-137,Edwards County,Texas,3210,130,950,2260
TX-139,Ellis County,Texas,3080,117,417,2663
TX-141,El Paso County,Texas,2952,130,1046,1906
TX-143,Erath County,Texas,3053,127,700,2353
TX-145,Falls County,Texas,3131,126,572,2559
TX-147,Fannin County,Texas,2779,126,571,2208
TX-149,Fayette County,Texas,3902,130,1100,2802
TX-151,Fisher County,Texas,2949,128,686,2263
TX-153,Floyd County,Texas,2107,128,534,1573
TX-155,Foard County,Texas,2988,128,619,2369
TX-157,Fort Bend County,Texas,3797,130,957,2840
TX-159,Franklin County,Texas,2638,122,417,2221
TX-161,Freestone County,Texas,3008,125,464,2544
TX-163,Frio County,Texas,4130,130,951,3179
TX-165,Gaines County,Texas,2333,126,608,1725
TX-167,Galveston County,Texas,3651,129,810,2841
TX-169,Garza County,Texas,2799,129,713,2086
TX-171,Gillespie County,Texas,2798,127,579,2219
TX-173,Glasscock County,Texas,2805,127,663,2142
TX-175,Goliad County,Texas,4041,130,931,3110
TX-177,Gonzales County,Texas,4119,130,1162,2957
TX-179,Gray County,Texas,2200,129,701,1499
TX-181,Grayson County,Texas,2875,126,573,2302
TX-183,Gregg County,Texas,2636,107,227,2409
TX-185,Grimes County,Texas,3359,128,671,2688
TX-187,Guadalupe County,Texas,3910,130,1012,2898
TX-189,Hale County,Texas,2013,129,572,1441
TX-191,Hall County,Texas,2687,128,660,2027
TX-193,Hamilton County,Texas,3007,127,610,2397
TX-195,Hansford County,Texas,1947,123,434,1513
TX-197,Hardeman County,Texas,2972,129,686,2286
TX-199,Hardin County,Texas,3149,129,632,2517
TX-201,Harris County,Texas,3725,130,909,2816
TX-203,Harrison County,Texas,2606,101,194,2412
TX-205,Hartley County,Texas,1615,129,440,1175
TX-207,Haskell County,Texas,3037,127,618,2419
TX-209,Hays County,Texas,3419,129,784,2635
TX-211,Hemphill County,Texas,2231,129,609,1622
TX-213,Henderson County,Texas,2746,113,312,2434
TX-215,Hidalgo County,Texas,5038,129,1045,3993
TX-217,Hill County,Texas,3056,117,406,2650
TX-219,Hockley County,Texas,2024,127,541,1483
TX-221,Hood County,Texas,3090,125,542,2548
TX-223,Hopkins County,Texas,2639,120,401,2238
TX-225,Houston County,Texas,2844,115,296,2548
TX-227,Howard County,Texas,2898,129,678,2220
TX-229,Hudspeth County,Texas,2309,129,764,1545
TX-231,Hunt County,Texas,2829,127,560,2269
TX-233,Hutchinson County,Texas,2240,129,619,1621
TX-235,Irion County,Texas,2965,128,715,2250
TX-237,Jack County,Texas,2824,122,504,2320
TX-239,Jackson County,Texas,3872,130,981,2891
TX-241,Jasper County,Texas,2922,127,547,2375
TX-243,Jeff Davis County,Texas,2106,130,817,1289
TX-245,Jefferson County,Texas,3428,129,751,2677
TX-247,Jim Hogg County,Texas,4749,130,1102,3647
TX-249,Jim Wells County,Texas,4435,130,990,3445
TX-251,Johnson County,Texas,2988,118,423,2565
TX-253,Jones County,Texas,2952,125,545,2407
TX-255,Karnes County,Texas,3943,130,850,3093
TX-257,Kaufman County,Texas,2867,114,318,2549
TX-259,Kendall County,Texas,3108,127,694,2414
TX-261,Kenedy County,Texas,4704,130,1121,3583
TX-263,Kent County,Texas,2937,128,693,2244
TX-265,Kerr County,Texas,2756,127,637,2119
TX-267,Kimble County,Texas,2859,127,743,2116
TX-269,King County,Texas,2920,128,618,2302
TX-271,Kinney County,Texas,4201,130,1143,3058
TX-273,Kleberg County,Texas,4598,130,1199,3399
TX-275,Knox County,Texas,3030,127,607,2423
TX-277,Lamar County,Texas,2586,123,422,2164
TX-279,Lamb County,Texas,1880,128,528,1352
TX-281,Lampasas County,Texas,3058,126,583,2475
TX-283,La Salle County,Texas,4618,130,1149,3469
TX-285,Lavaca County,Texas,4090,130,1229,2861
TX-287,Lee County,Texas,3544,129,861,2683
TX-289,Leon County,Texas,2959,123,388,2571
TX-291,Liberty County,Texas,3366,129,698,2668
TX-293,Limestone County,Texas,3030,125,473,2557
TX-295,Lipscomb County,Texas,2034,125,462,1572
TX-297,Live Oak County,Texas,4181,130,861,3320
TX-299,Llano County,Texas,3237,127,676,2561
TX-301,Loving County,Texas,3063,128,883,2180
TX-303,Lubbock County,Texas,2264,129,690,1574
TX-305,Lynn County,Texas,2429,128,662,1767
TX-307,McCulloch County,Texas,3031,127,725,2306
TX-309,McLennan County,Texas,3098,125,516,2582
TX-311,McMullen County,Texas,4368,130,985,3383
TX-313,Madison County,Texas,3116,127,477,2639
TX-315,Marion County,Texas,2545,96,179,2366
TX-317,Martin County,Texas,2733,127,631,2102
TX-319,Mason County,Texas,3100,127,769,2331
TX-321,Matagorda County,Texas,3707,130,843,2864
TX-323,Maverick County,Texas,4519,130,1066,3453
TX-325,Medina County,Texas,3786,130,913,2873
TX-327,Menard County,Texas,2837,127,752,2085
TX-329,Midland County,Texas,2883,128,720,2163
TX-331,Milam County,Texas,3311,128,726,2585
TX-333,Mills County,Texas,2969,127,606,2363
TX-335,Mitchell County,Texas,3060,128,789,2271
TX-337,Montague County,Texas,2843,124,533,2310
TX-339,Montgomery County,Texas,3505,128,785,2720
TX-341,Moore County,Texas,1924,128,508,1416
TX-343,Morris County,Texas,2763,128,540,2223
TX-345,Motley County,Texas,2584,127,566,2018
TX-347,Nacogdoches County,Texas,2778,122,386,2392
TX-349,Navarro County,Texas,3106,124,485,2621
TX-351,Newton County,Texas,2956,128,592,2364
TX-353,Nolan County,Texas,2867,128,761,2106
TX-355,Nueces County,Texas,4503,130,1138,3365
TX-357,Ochiltree County,Texas,2010,127,473,1537
TX-359,Oldham County,Texas,1816,129,503,1313
TX-361,Orange County,Texas,3343,129,758,2585
TX-363,Palo Pinto County,Texas,3076,127,638,2438
TX-365,Panola County,Texas,2691,112,273,2418
TX-367,Parker County,Texas,2992,120,511,2481
TX-369,Parmer County,Texas,1788,129,630,1158
TX-371,Pecos County,Texas,3061,130,941,2120
TX-373,Polk County,Texas,3051,126,497,2554
TX-375,Potter County,Texas,2062,129,644,1418
TX-377,Presidio County,Texas,2751,130,876,1875
TX-379,Rains County,Texas,2680,119,378,2302
TX-381,Randall County,Texas,1932,129,648,1284
TX-383,Reagan County,Texas,2932,129,741,2191
TX-385,Real County,Texas,3109,130,847,2262
TX-387,Red River County,Texas,2559,127,476,2083
TX-389,Reeves County,Texas,3094,129,944,2150
TX-391,Refugio County,Texas,4098,130,956,3142
TX-393,Roberts County,Texas,2282,130,676,1606
TX-395,Robertson County,Texas,3162,127,569,2593
TX-397,Rockwall County,Texas,2996,127,572,2424
TX-399,Runnels County,Texas,2972,125,617,2355
TX-401,Rusk County,Texas,2641,111,250,2391
TX-403,Sabine County,Texas,2796,125,492,2304
TX-405,San Augustine County,Texas,2813,125,460,2353
TX-407,San Jacinto County,Texas,3223,126,569,2654
TX-409,San Patricio County,Texas,4262,130,970,3292
TX-411,San Saba County,Texas,3128,127,713,2415
TX-413,Schleicher County,Texas,2847,128,720,2127
TX-415,Scurry County,Texas,2894,128,732,2162
TX-417,Shackelford County,Texas,3048,127,618,2430
TX-419,Shelby County,Texas,2709,122,359,2350
TX-421,Sherman County,Texas,1741,122,373,1368
TX-423,Smith County,Texas,2616,113,297,2319
TX-425,Somervell County,Texas,3063,122,505,2558
TX-427,Starr County,Texas,5013,130,1055,3958
TX-429,Stephens County,Texas,3022,128,625,2397
TX-431,Sterling County,Texas,2928,128,728,2200
TX-433,Stonewall County,Texas,2961,125,598,2363
TX-435,Sutton County,Texas,2991,129,827,2164
TX-437,Swisher County,Texas,1990,129,609,1381
TX-439,Tarrant County,Texas,3161,124,537,2624
TX-441,Taylor County,Texas,2851,127,593,2258
TX-443,Terrell County,Texas,3527,130,917,2610
TX-445,Terry County,Texas,2210,127,563,1647
TX-447,Throckmorton County,Texas,3087,128,659,2428
TX-449,Titus County,Texas,2811,128,619,2192
TX-451,Tom Green County,Texas,3037,126,683,2354
TX-453,Travis County,Texas,3454,128,737,2717
TX-455,Trinity County,Texas,2950,123,375,2575
TX-457,Tyler County,Texas,2917,127,503,2414
TX-459,Upshur County,Texas,2630,117,328,2302
TX-461,Upton County,Texas,3161,128,847,2314
TX-463,Uvalde County,Texas,3882,130,964,2918
TX-465,Val Verde County,Texas,3802,130,947,2855
TX-467,Van Zandt County,Texas,2661,111,289,2372
TX-469,Victoria County,Texas,3982,130,981,3001
TX-471,Walker County,Texas,3151,126,474,2677
TX-473,Waller County,Texas,3708,129,931,2777
TX-475,Ward County,Texas,3320,128,944,2376
TX-477,Washington County,Texas,3630,130,881,2749
TX-479,Webb County,Texas,4768,130,1150,3618
TX-481,Wharton County,Texas,3854,130,984,2870
TX-483,Wheeler County,Texas,2361,129,683,1678
TX-485,Wichita County,Texas,2995,127,607,2388
TX-487,Wilbarger County,Texas,2998,127,633,2365
TX-489,Willacy County,Texas,4836,130,1061,3775
TX-491,Williamson County,Texas,3325,128,730,2595
TX-493,Wilson County,Texas,3870,130,826,3044
TX-495,Winkler County,Texas,3019,128,864,2155
TX-497,Wise County,Texas,2952,124,540,2412
TX-499,Wood County,Texas,2665,121,406,2259
TX-501,Yoakum County,Texas,1994,126,542,1452
TX-503,Young County,Texas,2964,126,582,2382
TX-505,Zapata County,Texas,5068,130,1157,3911
TX-507,Zavala County,Texas,4289,130,963,3326
UT-001,Beaver County,Utah,888,130,434,454
UT-003,Box Elder County,Utah,855,125,316,539
UT-005,Cache County,Utah,341,123,165,176
UT-007,Carbon County,Utah,410,123,202,208
UT-009,Daggett County,Utah,145,114,65,80
UT-011,Davis County,Utah,940,129,400,540
UT-013,Duchesne County,Utah,168,123,108,60
UT-015,Emery County,Utah,1051,128,390,661
UT-017,Garfield County,Utah,738,129,384,354
UT-019,Grand County,Utah,1195,128,483,712
UT-021,Iron County,Utah,800,130,427,373
UT-023,Juab County,Utah,1047,127,368,679
UT-025,Kane County,Utah,1231,130,535,696
UT-027,Millard County,Utah,1154,130,426,728
UT-029,Morgan County,Utah,318,124,181,137
UT-031,Piute County,Utah,237,130,168,69
UT-033,Rich County,Utah,145,123,85,60
UT-035,Salt Lake County,Utah,918,129,420,498
UT-037,San Juan County,Utah,1339,129,498,841
UT-039,Sanpete County,Utah,312,127,182,130
UT-041,Sevier County,Utah,335,128,199,136
UT-043,Summit County,Utah,41,117,31,10
UT-045,Tooele County,Utah,1156,127,340,816
UT-047,Uintah County,Utah,624,124,299,325
UT-049,Utah County,Utah,617,128,303,314
UT-051,Wasatch County,Utah,118,121,80,38
UT-053,Washington County,Utah,1691,130,647,1044
UT-055,Wayne County,Utah,1146,129,510,636
UT-057,Weber County,Utah,579,128,288,291
VT-001,Addison County,Vermont,435,128,206,229
VT-003,Bennington County,Vermont,291,130,189,102
VT-005,Caledonia County,Vermont,285,130,146,139
VT-007,Chittenden County,Vermont,536,130,283,253
VT-009,Essex County,Vermont,216,127,113,103
VT-011,Franklin County,Vermont,491,130,262,229
VT-013,Grand Isle County,Vermont,685,130,315,370
VT-015,Lamoille County,Vermont,324,130,192,132
VT-017,Orange County,Vermont,324,130,168,156
VT-019,Orleans County,Vermont,273,129,144,129
VT-021,Rutland County,Vermont,328,129,177,151
VT-023,Washington County,Vermont,309,130,175,134
VT-025,Windham County,Vermont,381,130,223,158
VT-027,Windsor County,Vermont,373,130,221,152
VA-001,Accomack County,Virginia,1437,118,289,1148
VA-003,Albemarle County,Virginia,1368,127,425,943
VA-005,Alleghany County,Virginia,811,110,159,652
VA-007,Amelia County,Virginia,1397,106,198,1199
VA-009,Amherst County,Virginia,1229,127,349,880
VA-011,Appomattox County,Virginia,1427,129,424,1003
VA-013,Arlington County,Virginia,1514,127,458,1056
VA-015,Augusta County,Virginia,939,128,334,605
VA-017,Bath County,Virginia,711,118,170,541
VA-019,Bedford County,Virginia,1274,124,290,984
VA-021,Bland County,Virginia,528,100,90,438
VA-023,Botetourt County,Virginia,1084,115,204,880
VA-025,Brunswick County,Virginia,1540,122,281,1259
VA-027,Buchanan County,Virginia,935,113,165,770
VA-029,Buckingham County,Virginia,1467,127,397,1070
VA-031,Campbell County,Virginia,1367,125,365,1002
VA-033,Caroline County,Virginia,1462,125,334,1128
VA-035,Carroll County,Virginia,683,120,189,494
VA-036,Charles City County,Virginia,1652,110,221,1431
VA-037,Charlotte County,Virginia,1408,125,321,1087
VA-041,Chesterfield County,Virginia,1511,111,212,1299
VA-043,Clarke County,Virginia,1103,124,287,816
VA-045,Craig County,Virginia,822,119,194,628
VA-047,Culpeper County,Virginia,1365,128,418,947
VA-049,Cumberland County,Virginia,1443,125,297,1146
VA-051,Dickenson County,Virginia,866,99,110,756
VA-053,Dinwiddie County,Virginia,1489,104,199,1290
VA-057,Essex County,Virginia,1465,113,227,1238
VA-059,Fairfax County,Virginia,1470,127,458,1012
VA-061,Fauquier County,Virginia,1262,127,386,876
VA-063,Floyd County,Virginia,618,117,171,447
VA-065,Fluvanna County,Virginia,1482,127,405,1077
VA-067,Franklin County,Virginia,1187,113,241,946
VA-069,Frederick County,Virginia,993,124,265,728
VA-071,Giles County,Virginia,739,122,192,547
VA-073,Gloucester County,Virginia,1586,115,234,1352
VA-075,Goochland County,Virginia,1462,126,318,1144
VA-077,Grayson County,Virginia,439,119,128,311
VA-079,Greene County,Virginia,1170,126,405,765
VA-081,Greensville County,Virginia,1619,122,277,1342
VA-083,Halifax County,Virginia,1483,125,325,1158
VA-085,Hanover County,Virginia,1506,126,297,1209
VA-087,Henrico County,Virginia,1579,123,263,1316
VA-089,Henry County,Virginia,1333,115,245,1088
VA-091,Highland County,Virginia,478,126,168,310
VA-093,Isle of Wight County,Virginia,1648,117,244,1404
VA-095,James City County,Virginia,1658,118,262,1396
VA-097,King and Queen County,Virginia,1488,115,217,1271
VA-099,King George County,Virginia,1581,126,429,1152
VA-101,King William County,Virginia,1533,121,250,1283
VA-103,Lancaster County,Virginia,1461,105,198,1263
VA-105,Lee County,Virginia,1105,108,175,930
VA-107,Loudoun County,Virginia,1273,126,376,897
VA-109,Louisa County,Virginia,1384,126,351,1033
VA-111,Lunenburg County,Virginia,1400,122,242,1158
VA-113,Madison County,Virginia,1156,127,399,757
VA-115,Mathews County,Virginia,1559,112,218,1341
VA-117,Mecklenburg County,Virginia,1551,125,329,1222
VA-119,Middlesex County,Virginia,1502,107,197,1305
VA-121,Montgomery County,Virginia,881,121,239,642
VA-125,Nelson County,Virginia,1226,128,392,834
VA-127,New Kent County,Virginia,1564,115,224,1340
VA-131,Northampton County,Virginia,1542,116,260,1282
VA-133,Northumberland County,Virginia,1452,118,248,1204
VA-135,Nottoway County,Virginia,1375,106,200,1175
VA-137,Orange County,Virginia,1397,128,421,976
VA-139,Page County,Virginia,962,128,357,605
VA-141,Patrick County,Virginia,1050,120,230,820
VA-143,Pittsylvania County,Virginia,1318,107,191,1127
VA-145,Powhatan County,Virginia,1449,123,262,1187
VA-147,Prince Edward County,Virginia,1386,125,283,1103
VA-149,Prince George County,Virginia,1620,105,200,1420
VA-153,Prince William County,Virginia,1499,127,489,1010
VA-155,Pulaski County,Virginia,811,120,214,597
VA-157,Rappahannock County,Virginia,1056,126,337,719
VA-159,Richmond County,Virginia,1428,107,196,1232
VA-161,Roanoke County,Virginia,1098,117,250,848
VA-163,Rockbridge County,Virginia,1020,125,245,775
VA-165,Rockingham County,Virginia,906,126,319,587
VA-167,Russell County,Virginia,805,112,155,650
VA-169,Scott County,Virginia,1066,104,151,915
VA-171,Shenandoah County,Virginia,981,126,310,671
VA-173,Smyth County,Virginia,588,116,142,446
VA-175,Southampton County,Virginia,1655,123,291,1364
VA-177,Spotsylvania County,Virginia,1376,126,387,989
VA-179,Stafford County,Virginia,1526,127,509,1017
VA-181,Surry County,Virginia,1657,120,260,1397
VA-183,Sussex County,Virginia,1638,124,280,1358
VA-185,Tazewell County,Virginia,542,110,112,430
VA-187,Warren County,Virginia,1007,125,286,721
VA-191,Washington County,Virginia,889,116,188,701
VA-193,Westmoreland County,Virginia,1492,121,283,1209
VA-195,Wise County,Virginia,740,96,87,653
VA-197,Wythe County,Virginia,635,116,148,487
VA-199,York County,Virginia,1683,119,270,1413
VA-510,Alexandria City,Virginia,1610,127,476,1134
VA-520,Bristol City,Virginia,1118,121,223,895
VA-530,Buena Vista City,Virginia,1217,124,273,944
VA-540,Charlottesville City,Virginia,1447,127,420,1027
VA-550,Chesapeake City,Virginia,1644,121,281,1363
VA-570,Colonial Heights City,Virginia,1568,97,160,1408
VA-580,Covington City,Virginia,1038,110,173,865
VA-590,Danville City,Virginia,1439,98,151,1288
VA-595,Emporia City,Virginia,1644,122,277,1367
VA-600,Fairfax City,Virginia,1399,127,442,957
VA-610,Falls Church City,Virginia,1402,127,426,976
VA-620,Franklin City,Virginia,1642,121,269,1373
VA-630,Fredericksburg City,Virginia,1479,127,471,1008
VA-640,Galax City,Virginia,665,120,188,477
VA-650,Hampton City,Virginia,1723,116,257,1466
VA-660,Harrisonburg City,Virginia,1050,126,341,709
VA-670,Hopewell City,Virginia,1595,96,143,1452
VA-680,Lynchburg City,Virginia,1376,127,387,989
VA-683,Manassas City,Virginia,1500,127,484,1016
VA-685,Manassas Park City,Virginia,1493,127,485,1008
VA-690,Martinsville City,Virginia,1361,117,265,1096
VA-700,Newport News City,Virginia,1723,118,266,1457
VA-710,Norfolk City,Virginia,1788,120,335,1453
VA-720,Norton City,Virginia,731,96,84,647
VA-730,Petersburg City,Virginia,1562,101,172,1390
VA-735,Poquoson City,Virginia,1719,116,258,1461
VA-740,Portsmouth City,Virginia,1783,120,295,1488
VA-750,Radford City,Virginia,906,122,243,663
VA-760,Richmond City,Virginia,1577,125,272,1305
VA-770,Roanoke City,Virginia,1330,118,272,1058
VA-775,Salem City,Virginia,1313,119,274,1039
VA-790,Staunton City,Virginia,1147,130,410,737
VA-800,Suffolk City,Virginia,1628,119,234,1394
VA-810,Virginia Beach City,Virginia,1699,122,339,1360
VA-820,Waynesboro City,Virginia,1143,128,402,741
