# Title: January - December 2025 Contiguous U.S. County Precipitation
# Units: Inches
# Note: Period of Record: 131 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
OK-043,Dewey County,Oklahoma,30.3,104,3.89,26.41
OK-045,Ellis County,Oklahoma,27.42,108,3.97,23.45
OK-047,Garfield County,Oklahoma,35.54,101,5.02,30.52
OK-049,Garvin County,Oklahoma,42.17,107,6.27,35.9
OK-051,Grady County,Oklahoma,37.78,101,5.3,32.48
OK-053,Grant County,Oklahoma,38.12,113,8.4,29.72
OK-055,Greer County,Oklahoma,19.83,27,-5.43,25.26
OK-057,Harmon County,Oklahoma,20.02,37,-4.17,24.19
OK-059,Harper County,Oklahoma,27.23,108,4.04,23.19
OK-061,Haskell County,Oklahoma,53.64,109,9.36,44.28
OK-063,Hughes County,Oklahoma,48.07,106,6.93,41.14
OK-065,Jackson County,Oklahoma,24.28,69,-1.17,25.45
OK-067,Jefferson County,Oklahoma,39.55,105,6.91,32.64
OK-069,Johnston County,Oklahoma,46.97,107,7.35,39.62
OK-071,Kay County,Oklahoma,42.49,115,9.28,33.21
OK-073,Kingfisher County,Oklahoma,34.84,103,5.65,29.19
OK-075,Kiowa County,Oklahoma,25.57,56,-1.87,27.44
OK-077,Latimer County,Oklahoma,55.41,113,8.74,46.67
OK-079,Le Flore County,Oklahoma,56.13,108,8.77,47.36
OK-081,Lincoln County,Oklahoma,44.7,115,8.86,35.84
OK-083,Logan County,Oklahoma,40.8,118,9.18,31.62
OK-085,Love County,Oklahoma,44.11,112,8.16,35.95
OK-087,McClain County,Oklahoma,40.82,105,6.27,34.55
OK-089,McCurtain County,Oklahoma,52.45,84,2.89,49.56
OK-091,McIntosh County,Oklahoma,50.67,111,8.79,41.88
OK-093,Major County,Oklahoma,32.52,107,4.96,27.56
OK-095,Marshall County,Oklahoma,44.63,103,6.09,38.54
OK-097,Mayes County,Oklahoma,50.52,110,8.53,41.99
OK-099,Murray County,Oklahoma,45.1,107,6.89,38.21
OK-101,Muskogee County,Oklahoma,49.96,103,7.61,42.35
OK-103,Noble County,Oklahoma,36.52,92,3.38,33.14
OK-105,Nowata County,Oklahoma,48.24,113,8.77,39.47
OK-107,Okfuskee County,Oklahoma,47.66,112,9.03,38.63
OK-109,Oklahoma County,Oklahoma,42.76,117,9.79,32.97
OK-111,Okmulgee County,Oklahoma,48.94,113,9.16,39.78
OK-113,Osage County,Oklahoma,49.98,123,14,35.98
OK-115,Ottawa County,Oklahoma,43.73,79,1.35,42.38
OK-117,Pawnee County,Oklahoma,42.45,105,7.26,35.19
OK-119,Payne County,Oklahoma,39.22,102,4.8,34.42
OK-121,Pittsburg County,Oklahoma,52.44,109,7.89,44.55
OK-123,Pontotoc County,Oklahoma,46.16,103,6.68,39.48
OK-125,Pottawatomie County,Oklahoma,42.7,105,6.22,36.48
OK-127,Pushmataha County,Oklahoma,52.43,92,3.87,48.56
OK-129,Roger Mills County,Oklahoma,27.65,97,3.03,24.62
OK-131,Rogers County,Oklahoma,52.71,122,13.17,39.54
OK-133,Seminole County,Oklahoma,45,104,6.8,38.2
OK-135,Sequoyah County,Oklahoma,54.08,107,9.2,44.89
OK-137,Stephens County,Oklahoma,40.98,111,7.89,33.09
OK-139,Texas County,Oklahoma,18.62,75,0.46,18.16
OK-141,Tillman County,Oklahoma,31.17,100,4.1,27.07
OK-143,Tulsa County,Oklahoma,51.32,122,12.85,38.47
OK-145,Wagoner County,Oklahoma,49.46,111,8.46,41
OK-147,Washington County,Oklahoma,49.82,119,12.05,37.77
OK-149,Washita County,Oklahoma,27.62,70,0.63,26.99
OK-151,Woods County,Oklahoma,33.71,123,7.94,25.77
OK-153,Woodward County,Oklahoma,30.59,113,5.6,24.99
OR-001,Baker County,Oregon,19.31,47,-1.8,21.11
OR-003,Benton County,Oregon,49.74,28,-8.29,58.03
OR-005,Clackamas County,Oregon,67.35,39,-6.83,74.18
OR-007,Clatsop County,Oregon,78.21,34,-10.66,88.87
OR-009,Columbia County,Oregon,47.96,30,-8.32,56.28
OR-011,Coos County,Oregon,57.16,28,-11.59,68.75
OR-013,Crook County,Oregon,12.66,41,-1.98,14.64
OR-015,Curry County,Oregon,77.44,45,-8.54,85.98
OR-017,Deschutes County,Oregon,20.26,41,-3.34,23.6
OR-019,Douglas County,Oregon,43.71,26,-9.47,53.18
OR-021,Gilliam County,Oregon,11.65,80,0.46,11.19
OR-023,Grant County,Oregon,19.35,48,-1.37,20.72
OR-025,Harney County,Oregon,11.81,51,-1.02,12.83
OR-027,Hood River County,Oregon,55.75,52,-2.55,58.3
OR-029,Jackson County,Oregon,33.8,52,-2.95,36.75
OR-031,Jefferson County,Oregon,17.45,60,-0.87,18.32
OR-033,Josephine County,Oregon,49.94,58,-4.3,54.24
OR-035,Klamath County,Oregon,25.82,67,-1.2,27.02
OR-037,Lake County,Oregon,13.87,58,-0.52,14.39
OR-039,Lane County,Oregon,54.71,30,-9.16,63.87
OR-041,Lincoln County,Oregon,76.37,26,-13.29,89.66
OR-043,Linn County,Oregon,61.03,32,-8.41,69.44
OR-045,Malheur County,Oregon,14.15,97,1.6,12.55
OR-047,Marion County,Oregon,57.05,35,-6.4,63.45
OR-049,Morrow County,Oregon,13,49,-1.07,14.07
OR-051,Multnomah County,Oregon,59.01,50,-3.31,62.32
OR-053,Polk County,Oregon,58.75,37,-7.74,66.49
OR-055,Sherman County,Oregon,12.98,68,-0.12,13.1
OR-057,Tillamook County,Oregon,90.04,37,-10.83,100.87
OR-059,Umatilla County,Oregon,18.41,38,-1.95,20.36
OR-061,Union County,Oregon,25.09,32,-3.63,28.72
OR-063,Wallowa County,Oregon,23.89,36,-3.52,27.41
OR-065,Wasco County,Oregon,19.09,60,-1.04,20.13
OR-067,Washington County,Oregon,48.3,33,-7.32,55.62
OR-069,Wheeler County,Oregon,13.66,34,-2.34,16
OR-071,Yamhill County,Oregon,52.59,31,-8.14,60.73
PA-001,Adams County,Pennsylvania,37.46,32,-4.83,42.29
PA-003,Allegheny County,Pennsylvania,37.37,51,-0.99,38.36
PA-005,Armstrong County,Pennsylvania,43.31,68,1.12,42.19
PA-007,Beaver County,Pennsylvania,34.19,24,-3.85,38.04
PA-009,Bedford County,Pennsylvania,36.26,43,-1.86,38.12
PA-011,Berks County,Pennsylvania,42.46,46,-1.81,44.27
PA-013,Blair County,Pennsylvania,38.61,56,-1,39.61
PA-015,Bradford County,Pennsylvania,34.44,33,-2.44,36.88
PA-017,Bucks County,Pennsylvania,38.74,16,-6.76,45.5
PA-019,Butler County,Pennsylvania,39.11,42,-1.58,40.69
PA-021,Cambria County,Pennsylvania,45.26,81,1.79,43.47
PA-023,Cameron County,Pennsylvania,38.73,37,-2.5,41.23
PA-025,Carbon County,Pennsylvania,41.41,13,-7.14,48.55
PA-027,Centre County,Pennsylvania,40.31,60,-0.58,40.89
PA-029,Chester County,Pennsylvania,41.08,35,-3.84,44.92
PA-031,Clarion County,Pennsylvania,42.29,58,-0.84,43.13
PA-033,Clearfield County,Pennsylvania,39.86,45,-2.29,42.15
PA-035,Clinton County,Pennsylvania,39.52,59,-1.01,40.53
PA-037,Columbia County,Pennsylvania,38.31,23,-4.17,42.48
PA-039,Crawford County,Pennsylvania,42.4,55,-0.4,42.8
PA-041,Cumberland County,Pennsylvania,39.1,46,-2.39,41.49
PA-043,Dauphin County,Pennsylvania,39.68,32,-3.42,43.1
PA-045,Delaware County,Pennsylvania,38.14,24,-6.14,44.28
PA-047,Elk County,Pennsylvania,40.61,40,-2.39,43
PA-049,Erie County,Pennsylvania,44.75,76,1.8,42.95
PA-051,Fayette County,Pennsylvania,46.8,81,2.18,44.62
PA-053,Forest County,Pennsylvania,42.72,60,-1.04,43.76
PA-055,Franklin County,Pennsylvania,35.49,24,-4.97,40.46
PA-057,Fulton County,Pennsylvania,35.03,27,-3.83,38.86
PA-059,Greene County,Pennsylvania,38.59,42,-2.4,40.99
PA-061,Huntingdon County,Pennsylvania,37.04,42,-2.27,39.31
PA-063,Indiana County,Pennsylvania,44.68,65,0.73,43.95
PA-065,Jefferson County,Pennsylvania,39.42,29,-4.06,43.48
PA-067,Juniata County,Pennsylvania,39.32,45,-2.27,41.59
PA-069,Lackawanna County,Pennsylvania,41.68,62,-0.46,42.14
PA-071,Lancaster County,Pennsylvania,43.36,71,1.4,41.96
PA-073,Lawrence County,Pennsylvania,37.24,45,-1.55,38.79
PA-075,Lebanon County,Pennsylvania,42.82,52,-0.6,43.42
PA-077,Lehigh County,Pennsylvania,40,23,-5.47,45.47
PA-079,Luzerne County,Pennsylvania,39.7,37,-3.22,42.92
PA-081,Lycoming County,Pennsylvania,38.46,34,-2.92,41.38
PA-083,McKean County,Pennsylvania,41.79,49,-1.53,43.32
PA-085,Mercer County,Pennsylvania,41.32,63,0.51,40.81
PA-087,Mifflin County,Pennsylvania,39.86,55,-0.99,40.85
PA-089,Monroe County,Pennsylvania,40.77,13,-7.16,47.93
PA-091,Montgomery County,Pennsylvania,38.98,20,-5.84,44.82
PA-093,Montour County,Pennsylvania,36.91,24,-4.24,41.15
PA-095,Northampton County,Pennsylvania,37.58,8,-8.19,45.77
PA-097,Northumberland County,Pennsylvania,37.45,26,-3.96,41.41
PA-099,Perry County,Pennsylvania,39.08,33,-3.55,42.63
PA-101,Philadelphia County,Pennsylvania,36.75,16,-7.4,44.15
PA-103,Pike County,Pennsylvania,38.85,27,-5.45,44.3
PA-105,Potter County,Pennsylvania,38.5,45,-1.57,40.07
PA-107,Schuylkill County,Pennsylvania,41.32,26,-5.21,46.53
PA-109,Snyder County,Pennsylvania,39.09,35,-3.35,42.44
PA-111,Somerset County,Pennsylvania,46.31,85,2.82,43.5
PA-113,Sullivan County,Pennsylvania,40.47,31,-3.46,43.93
PA-115,Susquehanna County,Pennsylvania,43.27,83,2.52,40.75
PA-117,Tioga County,Pennsylvania,34.64,43,-1.71,36.35
PA-119,Union County,Pennsylvania,37.93,34,-3.43,41.36
PA-121,Venango County,Pennsylvania,41.2,50,-0.93,42.13
PA-123,Warren County,Pennsylvania,42.67,63,-0.93,43.6
PA-125,Washington County,Pennsylvania,35.86,26,-3.37,39.23
PA-127,Wayne County,Pennsylvania,43.22,67,0.59,42.63
PA-129,Westmoreland County,Pennsylvania,46.88,98,4.57,42.31
PA-131,Wyoming County,Pennsylvania,39.66,56,-0.9,40.56
PA-133,York County,Pennsylvania,39.94,52,-1.48,41.42
RI-001,Bristol County,Rhode Island,46.27,77,1.53,44.74
RI-003,Kent County,Rhode Island,46.13,66,0.21,45.92
RI-005,Newport County,Rhode Island,45.75,86,2.55,43.2
RI-007,Providence County,Rhode Island,46.8,70,0.47,46.33
RI-009,Washington County,Rhode Island,41.67,42,-2.17,43.84
SC-001,Abbeville County,South Carolina,44.77,50,-3.13,47.9
SC-003,Aiken County,South Carolina,43.49,52,-2.01,45.5
SC-005,Allendale County,South Carolina,41.15,31,-5.2,46.35
SC-007,Anderson County,South Carolina,41.2,29,-7.71,48.91
SC-009,Bamberg County,South Carolina,42.34,35,-4.29,46.63
SC-011,Barnwell County,South Carolina,42.61,43,-3.52,46.13
SC-013,Beaufort County,South Carolina,40.09,19,-8,48.09
SC-015,Berkeley County,South Carolina,43.56,30,-4.91,48.47
SC-017,Calhoun County,South Carolina,43.84,49,-2.2,46.04
SC-019,Charleston County,South Carolina,41.66,23,-6.74,48.4
SC-021,Cherokee County,South Carolina,38.55,15,-10.37,48.92
SC-023,Chester County,South Carolina,37.65,17,-8.43,46.08
SC-025,Chesterfield County,South Carolina,37.72,14,-8.1,45.82
SC-027,Clarendon County,South Carolina,44.53,50,-3.22,47.75
SC-029,Colleton County,South Carolina,43.75,38,-3.92,47.67
SC-031,Darlington County,South Carolina,40.47,29,-5.33,45.8
SC-033,Dillon County,South Carolina,41.22,30,-4.57,45.79
SC-035,Dorchester County,South Carolina,43.81,35,-3.91,47.72
SC-037,Edgefield County,South Carolina,40.43,32,-5.34,45.77
SC-039,Fairfield County,South Carolina,41.35,39,-4.15,45.5
SC-041,Florence County,South Carolina,44.84,54,-2.22,47.06
SC-043,Georgetown County,South Carolina,51.96,87,2.46,49.5
SC-045,Greenville County,South Carolina,42.07,12,-13.59,55.66
SC-047,Greenwood County,South Carolina,44.16,51,-2.75,46.91
SC-049,Hampton County,South Carolina,42.18,29,-4.9,47.08
SC-051,Horry County,South Carolina,50.16,79,1.33,48.83
SC-053,Jasper County,South Carolina,42.52,34,-5.7,48.22
SC-055,Kershaw County,South Carolina,40.26,31,-5.51,45.77
SC-057,Lancaster County,South Carolina,36.63,12,-8.85,45.48
SC-059,Laurens County,South Carolina,43.89,44,-3.98,47.87
SC-061,Lee County,South Carolina,42.57,43,-3.7,46.27
SC-063,Lexington County,South Carolina,45.34,71,-0.32,45.66
SC-065,McCormick County,South Carolina,40.29,30,-6.32,46.61
SC-067,Marion County,South Carolina,45.89,65,-1.4,47.29
SC-069,Marlboro County,South Carolina,38.37,18,-7.5,45.87
SC-071,Newberry County,South Carolina,43.87,57,-2.11,45.98
SC-073,Oconee County,South Carolina,49.35,17,-11.51,60.86
SC-075,Orangeburg County,South Carolina,43.58,46,-3.09,46.67
SC-077,Pickens County,South Carolina,46.93,16,-11.89,58.82
SC-079,Richland County,South Carolina,43.12,53,-2.17,45.29
SC-081,Saluda County,South Carolina,44.46,60,-1.57,46.03
SC-083,Spartanburg County,South Carolina,41.46,20,-9.79,51.25
SC-085,Sumter County,South Carolina,43.24,48,-3.14,46.38
SC-087,Union County,South Carolina,39.22,22,-8.76,47.98
SC-089,Williamsburg County,South Carolina,47.68,66,-0.91,48.59
SC-091,York County,South Carolina,39.48,23,-7.37,46.85
SD-003,Aurora County,South Dakota,23.02,84,1.61,21.41
SD-005,Beadle County,South Dakota,23.69,96,3.44,20.25
SD-007,Bennett County,South Dakota,20.28,94,1.96,18.32
SD-009,Bon Homme County,South Dakota,28.38,99,4.31,24.07
SD-011,Brookings County,South Dakota,26.15,87,3.06,23.09
SD-013,Brown County,South Dakota,24.28,111,4.15,20.13
SD-015,Brule County,South Dakota,22.22,83,2.12,20.1
SD-017,Buffalo County,South Dakota,20.12,80,1.26,18.86
SD-019,Butte County,South Dakota,21.81,121,6.3,15.51
SD-021,Campbell County,South Dakota,23.48,124,6.3,17.18
SD-023,Charles Mix County,South Dakota,25.81,101,3.39,22.42
SD-025,Clark County,South Dakota,27.89,115,6.08,21.81
SD-027,Clay County,South Dakota,26.31,74,0.89,25.42
SD-029,Codington County,South Dakota,30.64,126,7.77,22.87
SD-031,Corson County,South Dakota,25.69,128,8.81,16.88
SD-033,Custer County,South Dakota,16.75,62,-1.07,17.82
SD-035,Davison County,South Dakota,23.39,83,1.65,21.74
SD-037,Day County,South Dakota,26.84,112,5.17,21.67
SD-039,Deuel County,South Dakota,31.11,125,7.27,23.84
SD-041,Dewey County,South Dakota,25.96,128,9.03,16.93
SD-043,Douglas County,South Dakota,25.01,94,2.65,22.36
SD-045,Edmunds County,South Dakota,22.06,103,3.12,18.94
SD-047,Fall River County,South Dakota,14.69,49,-1.95,16.64
SD-049,Faulk County,South Dakota,22.17,98,3.29,18.88
SD-051,Grant County,South Dakota,29.9,118,6.64,23.26
SD-053,Gregory County,South Dakota,23.48,85,1.76,21.72
SD-055,Haakon County,South Dakota,23.23,123,6.19,17.04
SD-057,Hamlin County,South Dakota,30.46,127,7.81,22.65
SD-059,Hand County,South Dakota,22.3,97,2.97,19.33
SD-061,Hanson County,South Dakota,23.57,79,1.37,22.2
SD-063,Harding County,South Dakota,21.3,127,6.73,14.57
SD-065,Hughes County,South Dakota,20.6,104,3.42,17.18
SD-067,Hutchinson County,South Dakota,25.99,90,2.4,23.59
SD-069,Hyde County,South Dakota,20.79,93,2.69,18.1
SD-071,Jackson County,South Dakota,20.64,104,3.27,17.37
SD-073,Jerauld County,South Dakota,22.65,86,1.88,20.77
SD-075,Jones County,South Dakota,21.06,105,3.68,17.38
SD-077,Kingsbury County,South Dakota,27.96,114,5.68,22.28
SD-079,Lake County,South Dakota,25.16,76,1.52,23.64
SD-081,Lawrence County,South Dakota,28.17,105,4.25,23.92
SD-083,Lincoln County,South Dakota,23.72,45,-1.93,25.65
SD-085,Lyman County,South Dakota,21.26,94,2.95,18.31
SD-087,McCook County,South Dakota,24.99,78,1.13,23.86
SD-089,McPherson County,South Dakota,21.7,100,2.95,18.75
SD-091,Marshall County,South Dakota,27.17,115,6.07,21.1
SD-093,Meade County,South Dakota,22.6,119,5.68,16.92
SD-095,Mellette County,South Dakota,20.86,94,2.59,18.27
SD-097,Miner County,South Dakota,24.8,94,2.76,22.04
SD-099,Minnehaha County,South Dakota,23.4,47,-1.66,25.06
SD-101,Moody County,South Dakota,24.38,69,0.46,23.92
SD-102,Oglala Lakota County,South Dakota,17.2,72,-0.04,17.24
SD-103,Pennington County,South Dakota,20.6,99,2.67,17.93
SD-105,Perkins County,South Dakota,24.86,129,9.04,15.82
SD-107,Potter County,South Dakota,22.6,119,4.92,17.68
SD-109,Roberts County,South Dakota,28.67,118,6.66,22.01
SD-111,Sanborn County,South Dakota,22.94,86,1.86,21.08
SD-115,Spink County,South Dakota,24.08,101,4.09,19.99
SD-117,Stanley County,South Dakota,22.58,122,5.97,16.61
SD-119,Sully County,South Dakota,20.34,106,3.64,16.7
SD-121,Todd County,South Dakota,21.91,93,2.44,19.47
SD-123,Tripp County,South Dakota,22.02,88,1.97,20.05
SD-125,Turner County,South Dakota,25.54,67,0.43,25.11
SD-127,Union County,South Dakota,27.94,79,1.97,25.97
SD-129,Walworth County,South Dakota,25.26,128,7.29,17.97
SD-135,Yankton County,South Dakota,26.01,74,1.27,24.74
SD-137,Ziebach County,South Dakota,27.32,129,11.03,16.29
TN-001,Anderson County,Tennessee,53.58,73,1.48,52.1
TN-003,Bedford County,Tennessee,55.89,81,2.77,53.12
TN-005,Benton County,Tennessee,54.24,84,3.36,50.88
TN-007,Bledsoe County,Tennessee,57.2,68,1.18,56.02
TN-009,Blount County,Tennessee,49.57,39,-4.21,53.78
TN-011,Bradley County,Tennessee,47.2,35,-5.18,52.38
TN-013,Campbell County,Tennessee,56.05,87,4.44,51.61
TN-015,Cannon County,Tennessee,59.17,91,5.07,54.1
TN-017,Carroll County,Tennessee,52.43,74,1.49,50.94
TN-019,Carter County,Tennessee,44.33,41,-3.22,47.55
TN-021,Cheatham County,Tennessee,48.02,63,-0.97,48.99
TN-023,Chester County,Tennessee,49.74,60,-1.89,51.63
TN-025,Claiborne County,Tennessee,51.27,73,0.99,50.28
TN-027,Clay County,Tennessee,56.52,89,4.04,52.48
TN-029,Cocke County,Tennessee,48.03,58,0.17,47.86
TN-031,Coffee County,Tennessee,58.48,86,4.11,54.37
TN-033,Crockett County,Tennessee,52.44,77,2.3,50.14
TN-035,Cumberland County,Tennessee,54.35,61,-0.67,55.02
TN-037,Davidson County,Tennessee,52.03,89,3.62,48.41
TN-039,Decatur County,Tennessee,53.2,67,0.97,52.23
TN-041,DeKalb County,Tennessee,55,75,1.76,53.24
TN-043,Dickson County,Tennessee,48.71,60,-1.5,50.21
TN-045,Dyer County,Tennessee,52.09,86,3.6,48.49
TN-047,Fayette County,Tennessee,57.85,91,5.77,52.08
TN-049,Fentress County,Tennessee,54.81,73,1.75,53.06
TN-051,Franklin County,Tennessee,60.85,94,6.33,54.52
TN-053,Gibson County,Tennessee,54.62,85,4.27,50.35
TN-055,Giles County,Tennessee,55.52,73,1.49,54.03
TN-057,Grainger County,Tennessee,47.16,62,-0.47,47.63
TN-059,Greene County,Tennessee,44.08,57,-0.06,44.14
TN-061,Grundy County,Tennessee,62.01,91,5.14,56.87
TN-063,Hamblen County,Tennessee,44.09,54,-1.22,45.31
TN-065,Hamilton County,Tennessee,53.09,63,-1.48,54.57
TN-067,Hancock County,Tennessee,48.3,61,-0.13,48.43
TN-069,Hardeman County,Tennessee,54.28,73,1.78,52.5
TN-071,Hardin County,Tennessee,48.17,45,-4.07,52.24
TN-073,Hawkins County,Tennessee,44.23,46,-1.65,45.88
TN-075,Haywood County,Tennessee,55.83,85,5.16,50.67
TN-077,Henderson County,Tennessee,51.42,64,-0.13,51.55
TN-079,Henry County,Tennessee,56.57,95,6.38,50.19
TN-081,Hickman County,Tennessee,50.71,61,-1.21,51.92
TN-083,Houston County,Tennessee,54.7,86,4.36,50.34
TN-085,Humphreys County,Tennessee,54.83,86,3.42,51.41
TN-087,Jackson County,Tennessee,53.31,60,0.02,53.29
TN-089,Jefferson County,Tennessee,46.54,69,0.71,45.83
TN-091,Johnson County,Tennessee,49.4,65,0.46,48.94
TN-093,Knox County,Tennessee,48.68,59,-0.58,49.26
TN-095,Lake County,Tennessee,52.87,93,4.59,48.28
TN-097,Lauderdale County,Tennessee,53.44,88,4.13,49.31
TN-099,Lawrence County,Tennessee,50.9,47,-3.51,54.41
TN-101,Lewis County,Tennessee,49.89,52,-3.31,53.2
TN-103,Lincoln County,Tennessee,59.07,89,4.69,54.38
TN-105,Loudon County,Tennessee,49.36,53,-2.29,51.65
TN-107,McMinn County,Tennessee,48.5,40,-4.19,52.69
TN-109,McNairy County,Tennessee,50.38,57,-1.78,52.16
TN-111,Macon County,Tennessee,56.56,89,3.86,52.7
TN-113,Madison County,Tennessee,49.88,60,-1.36,51.24
TN-115,Marion County,Tennessee,60.38,88,3.65,56.73
TN-117,Marshall County,Tennessee,55.81,79,3.03,52.78
TN-119,Maury County,Tennessee,51.31,67,-0.24,51.55
TN-121,Meigs County,Tennessee,49.27,41,-4.36,53.63
TN-123,Monroe County,Tennessee,54.66,64,-1,55.66
TN-125,Montgomery County,Tennessee,54.57,97,5.69,48.88
TN-127,Moore County,Tennessee,58.4,79,3.89,54.51
TN-129,Morgan County,Tennessee,53.17,68,0.15,53.02
TN-131,Obion County,Tennessee,60.01,115,10.4,49.61
TN-133,Overton County,Tennessee,54.22,64,0.63,53.59
TN-135,Perry County,Tennessee,53.11,64,0.3,52.81
TN-137,Pickett County,Tennessee,55.79,89,3.4,52.39
TN-139,Polk County,Tennessee,51.37,46,-3.22,54.59
TN-141,Putnam County,Tennessee,53.81,55,-0.73,54.54
TN-143,Rhea County,Tennessee,53.06,56,-2.26,55.32
TN-145,Roane County,Tennessee,50.02,49,-2.34,52.36
TN-147,Robertson County,Tennessee,56.82,109,7.87,48.95
TN-149,Rutherford County,Tennessee,57.83,105,6.77,51.06
TN-151,Scott County,Tennessee,56.89,90,4.29,52.6
TN-153,Sequatchie County,Tennessee,57.7,68,0.44,57.26
TN-155,Sevier County,Tennessee,52.87,52,-1.6,54.47
TN-157,Shelby County,Tennessee,60.22,109,9.53,50.69
TN-159,Smith County,Tennessee,51.07,48,-1.75,52.82
TN-161,Stewart County,Tennessee,56.26,99,6.47,49.79
TN-163,Sullivan County,Tennessee,44.56,66,0.67,43.89
TN-165,Sumner County,Tennessee,57.52,105,7.4,50.12
TN-167,Tipton County,Tennessee,58.5,107,8.38,50.12
TN-169,Trousdale County,Tennessee,54.24,85,2.41,51.83
TN-171,Unicoi County,Tennessee,45.35,36,-3.38,48.73
TN-173,Union County,Tennessee,50.19,68,0.78,49.41
TN-175,Van Buren County,Tennessee,58.19,81,3.55,54.64
TN-177,Warren County,Tennessee,59,92,5.23,53.77
TN-179,Washington County,Tennessee,43.83,57,-0.3,44.13
TN-181,Wayne County,Tennessee,50.39,46,-3.63,54.02
TN-183,Weakley County,Tennessee,60.89,114,10.39,50.5
TN-185,White County,Tennessee,56.06,70,1.77,54.29
TN-187,Williamson County,Tennessee,50.58,74,0.54,50.04
TN-189,Wilson County,Tennessee,55.14,89,3.6,51.54
TX-001,Anderson County,Texas,45.17,84,3.61,41.56
TX-003,Andrews County,Texas,8.93,18,-5.73,14.66
TX-005,Angelina County,Texas,48.04,67,-0.56,48.6
TX-007,Aransas County,Texas,28.35,36,-5.4,33.75
TX-009,Archer County,Texas,31.63,95,3.95,27.68
TX-011,Armstrong County,Texas,22.66,85,1.78,20.88
TX-013,Atascosa County,Texas,16.53,10,-10.13,26.66
TX-015,Austin County,Texas,31.72,18,-9.33,41.05
TX-017,Bailey County,Texas,17.23,67,-0.2,17.43
TX-019,Bandera County,Texas,28.68,66,-1.2,29.88
TX-021,Bastrop County,Texas,31.25,46,-3.82,35.07
TX-023,Baylor County,Texas,28.98,96,3.43,25.55
TX-025,Bee County,Texas,25.9,45,-4.28,30.18
TX-027,Bell County,Texas,34.24,75,1.23,33.01
TX-029,Bexar County,Texas,20.95,21,-8.75,29.7
TX-031,Blanco County,Texas,29.88,62,-1.18,31.06
TX-033,Borden County,Texas,15.29,37,-3.55,18.84
TX-035,Bosque County,Texas,37.85,101,5.63,32.22
TX-037,Bowie County,Texas,52.96,91,5.26,47.7
TX-039,Brazoria County,Texas,35.74,21,-9.63,45.37
TX-041,Brazos County,Texas,34.82,42,-4.71,39.53
TX-043,Brewster County,Texas,10.46,33,-2.62,13.08
TX-045,Briscoe County,Texas,21.06,73,0.17,20.89
TX-047,Brooks County,Texas,22.26,60,-1.48,23.74
TX-049,Brown County,Texas,25.99,63,-0.79,26.78
TX-051,Burleson County,Texas,34.04,46,-3.55,37.59
TX-053,Burnet County,Texas,33.02,91,2.78,30.24
TX-055,Caldwell County,Texas,25.42,24,-8.02,33.44
TX-057,Calhoun County,Texas,34.76,54,-3.12,37.88
TX-059,Callahan County,Texas,23.81,49,-2,25.81
TX-061,Cameron County,Texas,28.76,98,3.94,24.82
TX-063,Camp County,Texas,45.26,74,0.74,44.52
TX-065,Carson County,Texas,23.58,103,2.91,20.67
TX-067,Cass County,Texas,51.96,95,4.6,47.36
TX-069,Castro County,Texas,20.47,92,1.85,18.62
TX-071,Chambers County,Texas,42.69,37,-6.92,49.61
TX-073,Cherokee County,Texas,46.32,78,1.84,44.48
TX-075,Childress County,Texas,21.07,55,-1.5,22.57
TX-077,Clay County,Texas,35.8,102,5.76,30.04
TX-079,Cochran County,Texas,15.47,48,-2.01,17.48
TX-081,Coke County,Texas,20.46,58,-1.49,21.95
TX-083,Coleman County,Texas,22.25,44,-3.65,25.9
TX-085,Collin County,Texas,39.47,70,1.44,38.03
TX-087,Collingsworth County,Texas,21.63,53,-1.61,23.24
TX-089,Colorado County,Texas,29.99,16,-10.48,40.47
TX-091,Comal County,Texas,26.82,37,-5.72,32.54
TX-093,Comanche County,Texas,30.83,89,2.57,28.26
TX-095,Concho County,Texas,25.13,85,1.11,24.02
TX-097,Cooke County,Texas,41.81,99,6.22,35.59
TX-099,Coryell County,Texas,34.1,83,2.52,31.58
TX-101,Cottle County,Texas,22.15,67,-0.25,22.4
TX-103,Crane County,Texas,9.4,29,-3.72,13.12
TX-105,Crockett County,Texas,16.21,50,-1.87,18.08
TX-107,Crosby County,Texas,17.98,53,-2.33,20.31
TX-109,Culberson County,Texas,11.35,62,-0.55,11.9
TX-111,Dallam County,Texas,15.68,63,-0.93,16.61
TX-113,Dallas County,Texas,40.37,88,3.92,36.45
TX-115,Dawson County,Texas,13.93,38,-3.47,17.4
TX-117,Deaf Smith County,Texas,22.05,106,3.74,18.31
TX-119,Delta County,Texas,47.84,94,4.74,43.1
TX-121,Denton County,Texas,37.64,80,2.7,34.94
TX-123,DeWitt County,Texas,27.57,36,-7.03,34.6
TX-125,Dickens County,Texas,21.76,73,0.19,21.57
TX-127,Dimmit County,Texas,14.26,21,-6.85,21.11
TX-129,Donley County,Texas,22.19,71,0.24,21.95
TX-131,Duval County,Texas,16.64,16,-7.09,23.73
TX-133,Eastland County,Texas,27.33,65,-0.25,27.58
TX-135,Ector County,Texas,7.68,14,-6.12,13.8
TX-137,Edwards County,Texas,22.32,63,-1.22,23.54
TX-139,Ellis County,Texas,41.23,92,4.76,36.47
