# Title: August 2025 Contiguous U.S. County Maximum Temperature
# Units: Degrees Fahrenheit
# Note: Period of Record: 131 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
MN-129,Renville County,Minnesota,78.8,26,-2.5,81.3
MN-131,Rice County,Minnesota,78.7,39,-1.5,80.2
MN-133,Rock County,Minnesota,79.2,27,-2.9,82.1
MN-135,Roseau County,Minnesota,76,58,-0.5,76.5
MN-137,St. Louis County,Minnesota,74.6,57,-0.2,74.8
MN-139,Scott County,Minnesota,79.6,44,-1.1,80.7
MN-141,Sherburne County,Minnesota,78.3,43,-1.1,79.4
MN-143,Sibley County,Minnesota,79.1,34,-2,81.1
MN-145,Stearns County,Minnesota,78,49,-0.7,78.7
MN-147,Steele County,Minnesota,78.1,34,-1.8,79.9
MN-149,Stevens County,Minnesota,78.5,33,-2.1,80.6
MN-151,Swift County,Minnesota,79.2,35,-1.7,80.9
MN-153,Todd County,Minnesota,77.4,58,-0.6,78
MN-155,Traverse County,Minnesota,78.8,31,-2.6,81.4
MN-157,Wabasha County,Minnesota,78.3,30,-2,80.3
MN-159,Wadena County,Minnesota,77.4,67,-0.3,77.7
MN-161,Waseca County,Minnesota,78.5,33,-1.9,80.4
MN-163,Washington County,Minnesota,78.7,37,-1.6,80.3
MN-165,Watonwan County,Minnesota,79.4,34,-2.1,81.5
MN-167,Wilkin County,Minnesota,78.5,36,-2.4,80.9
MN-169,Winona County,Minnesota,77.9,35,-1.7,79.6
MN-171,Wright County,Minnesota,78.6,41,-1.2,79.8
MN-173,Yellow Medicine County,Minnesota,79.3,25,-2.8,82.1
MS-001,Adams County,Mississippi,91.5,54,-0.7,92.2
MS-003,Alcorn County,Mississippi,88.5,37,-1.9,90.4
MS-005,Amite County,Mississippi,91.4,77,0,91.4
MS-007,Attala County,Mississippi,91.7,80,0.6,91.1
MS-009,Benton County,Mississippi,88.8,38,-1.5,90.3
MS-011,Bolivar County,Mississippi,91.9,72,-0.1,92
MS-013,Calhoun County,Mississippi,89.8,33,-1.8,91.6
MS-015,Carroll County,Mississippi,92.8,93,1.5,91.3
MS-017,Chickasaw County,Mississippi,89.2,29,-2.3,91.5
MS-019,Choctaw County,Mississippi,89.7,52,-1,90.7
MS-021,Claiborne County,Mississippi,92.5,81,0.2,92.3
MS-023,Clarke County,Mississippi,89.6,25,-1.9,91.5
MS-025,Clay County,Mississippi,89.7,30,-2,91.7
MS-027,Coahoma County,Mississippi,92.4,86,0.9,91.5
MS-029,Copiah County,Mississippi,92.4,79,0.3,92.1
MS-031,Covington County,Mississippi,91.6,66,-0.3,91.9
MS-033,DeSoto County,Mississippi,90.9,78,0.1,90.8
MS-035,Forrest County,Mississippi,90.7,31,-1.4,92.1
MS-037,Franklin County,Mississippi,91.5,73,-0.2,91.7
MS-039,George County,Mississippi,90.6,45,-0.9,91.5
MS-041,Greene County,Mississippi,89.6,11,-2.4,92
MS-043,Grenada County,Mississippi,91.9,76,0,91.9
MS-045,Hancock County,Mississippi,91.6,110,1.6,90
MS-047,Harrison County,Mississippi,91.3,101,1,90.3
MS-049,Hinds County,Mississippi,92.6,79,0.3,92.3
MS-051,Holmes County,Mississippi,93,95,1.4,91.6
MS-053,Humphreys County,Mississippi,93.4,93,1.3,92.1
MS-055,Issaquena County,Mississippi,93.3,91,1,92.3
MS-057,Itawamba County,Mississippi,88.6,25,-2.9,91.5
MS-059,Jackson County,Mississippi,90.6,74,0.1,90.5
MS-061,Jasper County,Mississippi,89.9,29,-1.6,91.5
MS-063,Jefferson County,Mississippi,91.8,74,-0.2,92
MS-065,Jefferson Davis County,Mississippi,92.5,89,0.8,91.7
MS-067,Jones County,Mississippi,90,17,-2.2,92.2
MS-069,Kemper County,Mississippi,88.9,19,-2.4,91.3
MS-071,Lafayette County,Mississippi,90.7,64,-0.8,91.5
MS-073,Lamar County,Mississippi,91.5,72,-0.2,91.7
MS-075,Lauderdale County,Mississippi,89.4,30,-1.7,91.1
MS-077,Lawrence County,Mississippi,92.9,91,0.9,92
MS-079,Leake County,Mississippi,91.4,75,-0,91.4
MS-081,Lee County,Mississippi,88.6,25,-3,91.6
MS-083,Leflore County,Mississippi,93.6,97,1.5,92.1
MS-085,Lincoln County,Mississippi,92,83,0.6,91.4
MS-087,Lowndes County,Mississippi,89.8,30,-1.9,91.7
MS-089,Madison County,Mississippi,92.4,78,0.4,92
MS-091,Marion County,Mississippi,92.9,96,1.1,91.8
MS-093,Marshall County,Mississippi,90,57,-0.6,90.6
MS-095,Monroe County,Mississippi,89.6,32,-2.3,91.9
MS-097,Montgomery County,Mississippi,91.4,79,0.3,91.1
MS-099,Neshoba County,Mississippi,89.7,42,-1.4,91.1
MS-101,Newton County,Mississippi,90.2,46,-1,91.2
MS-103,Noxubee County,Mississippi,89.3,19,-2.4,91.7
MS-105,Oktibbeha County,Mississippi,89.6,31,-1.7,91.3
MS-107,Panola County,Mississippi,92.2,83,0.5,91.7
MS-109,Pearl River County,Mississippi,91.6,95,0.7,90.9
MS-111,Perry County,Mississippi,89.9,14,-2.3,92.2
MS-113,Pike County,Mississippi,92,94,0.7,91.3
MS-115,Pontotoc County,Mississippi,89.1,31,-2.2,91.3
MS-117,Prentiss County,Mississippi,88.4,24,-2.7,91.1
MS-119,Quitman County,Mississippi,92.9,90,1,91.9
MS-121,Rankin County,Mississippi,92.3,80,0.3,92
MS-123,Scott County,Mississippi,91.4,74,-0,91.4
MS-125,Sharkey County,Mississippi,93.3,92,1,92.3
MS-127,Simpson County,Mississippi,92.3,80,0.3,92
MS-129,Smith County,Mississippi,91.3,62,-0.4,91.7
MS-131,Stone County,Mississippi,91.3,74,-0.1,91.4
MS-133,Sunflower County,Mississippi,93,89,0.9,92.1
MS-135,Tallahatchie County,Mississippi,92.9,86,0.8,92.1
MS-137,Tate County,Mississippi,91.3,78,0.1,91.2
MS-139,Tippah County,Mississippi,88.4,33,-2,90.4
MS-141,Tishomingo County,Mississippi,88.3,28,-2.4,90.7
MS-143,Tunica County,Mississippi,91.6,79,0.4,91.2
MS-145,Union County,Mississippi,89.1,32,-2.1,91.2
MS-147,Walthall County,Mississippi,92.3,97,1.1,91.2
MS-149,Warren County,Mississippi,92.7,81,0.5,92.2
MS-151,Washington County,Mississippi,93,85,0.8,92.3
MS-153,Wayne County,Mississippi,89.2,10,-2.7,91.9
MS-155,Webster County,Mississippi,89.6,37,-1.4,91
MS-157,Wilkinson County,Mississippi,91.2,56,-0.6,91.8
MS-159,Winston County,Mississippi,89.3,37,-1.5,90.8
MS-161,Yalobusha County,Mississippi,91.3,64,-0.6,91.9
MS-163,Yazoo County,Mississippi,92.7,83,0.7,92
MO-001,Adair County,Missouri,83.4,34,-1.8,85.2
MO-003,Andrew County,Missouri,84.4,38,-1.9,86.3
MO-005,Atchison County,Missouri,83,23,-3.4,86.4
MO-007,Audrain County,Missouri,85.4,46,-1.8,87.2
MO-009,Barry County,Missouri,89,79,0.7,88.3
MO-011,Barton County,Missouri,86.9,36,-2.7,89.6
MO-013,Bates County,Missouri,86.2,31,-2.9,89.1
MO-015,Benton County,Missouri,87.3,49,-1.7,89
MO-017,Bollinger County,Missouri,87.5,55,-0.9,88.4
MO-019,Boone County,Missouri,85.8,41,-1.8,87.6
MO-021,Buchanan County,Missouri,85.1,39,-1.9,87
MO-023,Butler County,Missouri,89.5,61,-0.7,90.2
MO-025,Caldwell County,Missouri,83.5,26,-2.8,86.3
MO-027,Callaway County,Missouri,86.8,56,-0.9,87.7
MO-029,Camden County,Missouri,88.7,70,-0.2,88.9
MO-031,Cape Girardeau County,Missouri,87.1,52,-0.8,87.9
MO-033,Carroll County,Missouri,84.5,27,-3,87.5
MO-035,Carter County,Missouri,89.1,76,0,89.1
MO-037,Cass County,Missouri,85.4,37,-2.4,87.8
MO-039,Cedar County,Missouri,87.8,45,-1.7,89.5
MO-041,Chariton County,Missouri,84.4,25,-2.9,87.3
MO-043,Christian County,Missouri,89.2,83,1.1,88.1
MO-045,Clark County,Missouri,82.9,23,-2.5,85.4
MO-047,Clay County,Missouri,84.9,35,-2.3,87.2
MO-049,Clinton County,Missouri,84.3,40,-2,86.3
MO-051,Cole County,Missouri,87.8,60,-0.5,88.3
MO-053,Cooper County,Missouri,85.6,39,-2.2,87.8
MO-055,Crawford County,Missouri,87.7,72,-0.4,88.1
MO-057,Dade County,Missouri,88.3,53,-1,89.3
MO-059,Dallas County,Missouri,88.3,72,0,88.3
MO-061,Daviess County,Missouri,83.9,40,-1.9,85.8
MO-063,DeKalb County,Missouri,84.6,47,-1.2,85.8
MO-065,Dent County,Missouri,87.3,66,-0.6,87.9
MO-067,Douglas County,Missouri,88.8,86,1,87.8
MO-069,Dunklin County,Missouri,90,68,-0.1,90.1
MO-071,Franklin County,Missouri,87.4,63,-0.5,87.9
MO-073,Gasconade County,Missouri,87.2,62,-0.6,87.8
MO-075,Gentry County,Missouri,84.7,56,-0.9,85.6
MO-077,Greene County,Missouri,88.7,76,0.4,88.3
MO-079,Grundy County,Missouri,83.2,29,-2.5,85.7
MO-081,Harrison County,Missouri,84.1,55,-1,85.1
MO-083,Henry County,Missouri,86.9,37,-2.4,89.3
MO-085,Hickory County,Missouri,87.5,54,-1.5,89
MO-087,Holt County,Missouri,83.8,26,-2.9,86.7
MO-089,Howard County,Missouri,84.8,29,-2.7,87.5
MO-091,Howell County,Missouri,89.8,98,1.9,87.9
MO-093,Iron County,Missouri,87.5,79,0.3,87.2
MO-095,Jackson County,Missouri,85.1,36,-2.3,87.4
MO-097,Jasper County,Missouri,88.1,50,-1.4,89.5
MO-099,Jefferson County,Missouri,87.2,58,-0.6,87.8
MO-101,Johnson County,Missouri,85.7,39,-2.1,87.8
MO-103,Knox County,Missouri,83.8,38,-1.8,85.6
MO-105,Laclede County,Missouri,88,76,0.1,87.9
MO-107,Lafayette County,Missouri,85.4,38,-2.3,87.7
MO-109,Lawrence County,Missouri,88.3,59,-0.2,88.5
MO-111,Lewis County,Missouri,84,32,-2,86
MO-113,Lincoln County,Missouri,86,51,-1.1,87.1
MO-115,Linn County,Missouri,83.2,21,-3.3,86.5
MO-117,Livingston County,Missouri,83.1,21,-3.6,86.7
MO-119,McDonald County,Missouri,89,61,-0.4,89.4
MO-121,Macon County,Missouri,84,33,-2.1,86.1
MO-123,Madison County,Missouri,87.3,61,-0.5,87.8
MO-125,Maries County,Missouri,87.8,68,-0.3,88.1
MO-127,Marion County,Missouri,84.8,39,-1.8,86.6
MO-129,Mercer County,Missouri,83.2,38,-1.9,85.1
MO-131,Miller County,Missouri,88.4,64,-0.2,88.6
MO-133,Mississippi County,Missouri,88.4,57,-0.5,88.9
MO-135,Moniteau County,Missouri,86.6,49,-1.4,88
MO-137,Monroe County,Missouri,85,43,-1.8,86.8
MO-139,Montgomery County,Missouri,86.1,52,-1.2,87.3
MO-141,Morgan County,Missouri,87.1,53,-1.2,88.3
MO-143,New Madrid County,Missouri,89.2,63,-0.4,89.6
MO-145,Newton County,Missouri,88.6,59,-0.3,88.9
MO-147,Nodaway County,Missouri,83.6,37,-1.9,85.5
MO-149,Oregon County,Missouri,89.9,88,1.1,88.8
MO-151,Osage County,Missouri,87.7,62,-0.5,88.2
MO-153,Ozark County,Missouri,90.2,91,1.4,88.8
MO-155,Pemiscot County,Missouri,90.9,89,1,89.9
MO-157,Perry County,Missouri,86.7,43,-1.3,88
MO-159,Pettis County,Missouri,85.9,37,-2.2,88.1
MO-161,Phelps County,Missouri,88,69,-0.3,88.3
MO-163,Pike County,Missouri,85.1,47,-1.5,86.6
MO-165,Platte County,Missouri,85.2,35,-2.1,87.3
MO-167,Polk County,Missouri,88.5,69,-0.2,88.7
MO-169,Pulaski County,Missouri,88.4,73,0.1,88.3
MO-171,Putnam County,Missouri,82.9,29,-2.5,85.4
MO-173,Ralls County,Missouri,85.2,49,-1.4,86.6
MO-175,Randolph County,Missouri,84.4,30,-2.3,86.7
MO-177,Ray County,Missouri,84.6,32,-2.6,87.2
MO-179,Reynolds County,Missouri,88.1,76,0.1,88
MO-181,Ripley County,Missouri,89.7,68,-0.2,89.9
MO-183,St. Charles County,Missouri,86.7,48,-1,87.7
MO-185,St. Clair County,Missouri,87.1,34,-2.7,89.8
MO-186,Ste. Genevieve County,Missouri,86.2,37,-1.6,87.8
MO-187,St. Francois County,Missouri,86.8,63,-0.4,87.2
MO-189,St. Louis County,Missouri,86.7,49,-0.9,87.6
MO-195,Saline County,Missouri,85.2,33,-2.6,87.8
MO-197,Schuyler County,Missouri,83.2,35,-1.8,85
MO-199,Scotland County,Missouri,83.4,35,-1.9,85.3
MO-201,Scott County,Missouri,88.1,57,-0.5,88.6
MO-203,Shannon County,Missouri,88.7,77,0.3,88.4
MO-205,Shelby County,Missouri,84.3,43,-1.7,86
MO-207,Stoddard County,Missouri,89,58,-0.5,89.5
MO-209,Stone County,Missouri,89.8,83,0.9,88.9
MO-211,Sullivan County,Missouri,83,27,-2.7,85.7
MO-213,Taney County,Missouri,91,99,1.8,89.2
MO-215,Texas County,Missouri,87.9,77,0.2,87.7
MO-217,Vernon County,Missouri,86.1,22,-3.7,89.8
MO-219,Warren County,Missouri,86.5,57,-0.8,87.3
MO-221,Washington County,Missouri,87.8,82,0.4,87.4
MO-223,Wayne County,Missouri,88.8,72,-0.3,89.1
MO-225,Webster County,Missouri,88.4,87,1.2,87.2
MO-227,Worth County,Missouri,84.2,54,-1,85.2
MO-229,Wright County,Missouri,87.5,76,0.2,87.3
MO-510,St. Louis City,Missouri,86.9,53,-0.6,87.5
MT-001,Beaverhead County,Montana,74.5,94,2.5,72
MT-003,Big Horn County,Montana,83.7,78,1,82.7
MT-005,Blaine County,Montana,80.5,61,-0.1,80.6
MT-007,Broadwater County,Montana,80.1,91,2.1,78
MT-009,Carbon County,Montana,79.4,101,2.5,76.9
MT-011,Carter County,Montana,83.7,67,0.2,83.5
MT-013,Cascade County,Montana,81.4,86,2.3,79.1
MT-015,Chouteau County,Montana,83.1,73,1,82.1
MT-017,Custer County,Montana,86.3,73,1,85.3
MT-019,Daniels County,Montana,80.8,74,0.9,79.9
MT-021,Dawson County,Montana,83.6,60,0.1,83.5
MT-023,Deer Lodge County,Montana,73.8,95,2.8,71
MT-025,Fallon County,Montana,83.4,58,-0.2,83.6
MT-027,Fergus County,Montana,81.1,67,0.3,80.8
MT-029,Flathead County,Montana,76,96,3.3,72.7
MT-031,Gallatin County,Montana,77.8,100,2.6,75.2
MT-033,Garfield County,Montana,84.9,82,1.4,83.5
MT-035,Glacier County,Montana,75.6,94,3.4,72.2
MT-037,Golden Valley County,Montana,82.6,72,0.8,81.8
MT-039,Granite County,Montana,75,95,2.7,72.3
MT-041,Hill County,Montana,81.1,69,0.3,80.8
MT-043,Jefferson County,Montana,77.2,93,2.7,74.5
MT-045,Judith Basin County,Montana,78.4,76,1.5,76.9
MT-047,Lake County,Montana,80.6,96,2.9,77.7
MT-049,Lewis and Clark County,Montana,77.7,94,2.8,74.9
MT-051,Liberty County,Montana,81,74,1,80
MT-053,Lincoln County,Montana,78.7,104,3.6,75.1
MT-055,McCone County,Montana,83.7,58,0.1,83.6
MT-057,Madison County,Montana,76.5,98,2.6,73.9
MT-059,Meagher County,Montana,77,102,3,74
MT-061,Mineral County,Montana,78.2,92,2.3,75.9
MT-063,Missoula County,Montana,78.5,97,2.7,75.8
MT-065,Musselshell County,Montana,83.6,61,-0.1,83.7
MT-067,Park County,Montana,76,95,2.3,73.7
MT-069,Petroleum County,Montana,84.3,56,-0.3,84.6
MT-071,Phillips County,Montana,83.6,71,0.9,82.7
MT-073,Pondera County,Montana,79.2,79,1.7,77.5
MT-075,Powder River County,Montana,85.4,64,0.5,84.9
MT-077,Powell County,Montana,76.6,94,2.8,73.8
MT-079,Prairie County,Montana,85.1,72,0.8,84.3
MT-081,Ravalli County,Montana,76.3,95,2.5,73.8
MT-083,Richland County,Montana,84.7,84,1.6,83.1
MT-085,Roosevelt County,Montana,83.4,80,1.3,82.1
MT-087,Rosebud County,Montana,86.4,87,1.8,84.6
MT-089,Sanders County,Montana,80.7,101,3.2,77.5
MT-091,Sheridan County,Montana,81.1,68,0.7,80.4
MT-093,Silver Bow County,Montana,75.5,93,2.6,72.9
MT-095,Stillwater County,Montana,80.3,77,0.8,79.5
MT-097,Sweet Grass County,Montana,79.2,92,1.9,77.3
MT-099,Teton County,Montana,79,88,2.1,76.9
MT-101,Toole County,Montana,80.4,73,0.9,79.5
MT-103,Treasure County,Montana,86.6,84,1.5,85.1
MT-105,Valley County,Montana,82.6,72,1.1,81.5
MT-107,Wheatland County,Montana,80.1,78,1.3,78.8
MT-109,Wibaux County,Montana,83.1,59,-0.3,83.4
MT-111,Yellowstone County,Montana,84.6,74,0.5,84.1
NE-001,Adams County,Nebraska,83.5,27,-3.4,86.9
NE-003,Antelope County,Nebraska,80.5,17,-4.2,84.7
NE-005,Arthur County,Nebraska,84.3,56,-0.2,84.5
NE-007,Banner County,Nebraska,84.6,65,0.5,84.1
NE-009,Blaine County,Nebraska,84.3,36,-1.8,86.1
NE-011,Boone County,Nebraska,80.8,23,-3.6,84.4
NE-013,Box Butte County,Nebraska,86,80,1.4,84.6
NE-015,Boyd County,Nebraska,84.7,48,-1.4,86.1
NE-017,Brown County,Nebraska,85.1,49,-1,86.1
NE-019,Buffalo County,Nebraska,83.4,27,-3.1,86.5
NE-021,Burt County,Nebraska,81.5,28,-2.6,84.1
NE-023,Butler County,Nebraska,82.7,40,-2,84.7
NE-025,Cass County,Nebraska,83.9,39,-1.7,85.6
NE-027,Cedar County,Nebraska,80.3,18,-4,84.3
NE-029,Chase County,Nebraska,85.8,31,-2.4,88.2
NE-031,Cherry County,Nebraska,85.4,63,0.2,85.2
NE-033,Cheyenne County,Nebraska,85.3,59,0.4,84.9
NE-035,Clay County,Nebraska,83,19,-3.9,86.9
NE-037,Colfax County,Nebraska,82.5,40,-2,84.5
NE-039,Cuming County,Nebraska,81.6,32,-2.7,84.3
NE-041,Custer County,Nebraska,83.2,29,-2.4,85.6
NE-043,Dakota County,Nebraska,81.4,27,-2.9,84.3
NE-045,Dawes County,Nebraska,87.7,85,1.7,86
NE-047,Dawson County,Nebraska,83.3,24,-3.7,87
NE-049,Deuel County,Nebraska,84.9,43,-1.2,86.1
NE-051,Dixon County,Nebraska,80.6,23,-3.7,84.3
NE-053,Dodge County,Nebraska,82.4,33,-2.5,84.9
NE-055,Douglas County,Nebraska,82.8,36,-2.3,85.1
NE-057,Dundy County,Nebraska,86.6,34,-2,88.6
NE-059,Fillmore County,Nebraska,83.2,24,-3.8,87
NE-061,Franklin County,Nebraska,85.1,30,-2.9,88
NE-063,Frontier County,Nebraska,85.2,30,-2.6,87.8
NE-065,Furnas County,Nebraska,86.7,42,-2.3,89
NE-067,Gage County,Nebraska,83.6,19,-3.7,87.3
NE-069,Garden County,Nebraska,85.3,72,1,84.3
NE-071,Garfield County,Nebraska,81.3,23,-3.6,84.9
NE-073,Gosper County,Nebraska,84.8,33,-2.9,87.7
NE-075,Grant County,Nebraska,84.8,71,0.8,84
NE-077,Greeley County,Nebraska,81.4,25,-3.7,85.1
NE-079,Hall County,Nebraska,82.6,22,-3.8,86.4
NE-081,Hamilton County,Nebraska,82.7,26,-3.5,86.2
NE-083,Harlan County,Nebraska,86.1,38,-2.4,88.5
NE-085,Hayes County,Nebraska,85.1,28,-2.9,88
NE-087,Hitchcock County,Nebraska,86.6,32,-2.4,89
NE-089,Holt County,Nebraska,83.1,39,-1.9,85
NE-091,Hooker County,Nebraska,84,41,-1.3,85.3
NE-093,Howard County,Nebraska,82.5,24,-3.5,86
NE-095,Jefferson County,Nebraska,84,19,-3.9,87.9
NE-097,Johnson County,Nebraska,82.9,19,-4,86.9
NE-099,Kearney County,Nebraska,84,32,-3.1,87.1
NE-101,Keith County,Nebraska,84.2,28,-2.2,86.4
NE-103,Keya Paha County,Nebraska,86.8,81,0.9,85.9
NE-105,Kimball County,Nebraska,84.1,60,0,84.1
NE-107,Knox County,Nebraska,81.3,20,-3.8,85.1
NE-109,Lancaster County,Nebraska,83.2,29,-3,86.2
NE-111,Lincoln County,Nebraska,83.7,22,-3.3,87
NE-113,Logan County,Nebraska,83.8,31,-2.3,86.1
NE-115,Loup County,Nebraska,82.4,28,-3,85.4
NE-117,McPherson County,Nebraska,83.5,35,-2.1,85.6
NE-119,Madison County,Nebraska,80.7,21,-3.8,84.5
NE-121,Merrick County,Nebraska,83.3,33,-2.7,86
NE-123,Morrill County,Nebraska,86.2,82,1.4,84.8
NE-125,Nance County,Nebraska,82.6,34,-2.6,85.2
NE-127,Nemaha County,Nebraska,82.8,16,-4.1,86.9
NE-129,Nuckolls County,Nebraska,84.2,22,-3.5,87.7
NE-131,Otoe County,Nebraska,83.3,25,-3.2,86.5
NE-133,Pawnee County,Nebraska,82.9,15,-4.3,87.2
NE-135,Perkins County,Nebraska,84.4,27,-2.8,87.2
NE-137,Phelps County,Nebraska,84.3,33,-3,87.3
NE-139,Pierce County,Nebraska,80.3,16,-4.1,84.4
NE-141,Platte County,Nebraska,82.1,33,-2.4,84.5
NE-143,Polk County,Nebraska,83.8,50,-1.4,85.2
NE-145,Red Willow County,Nebraska,87.3,47,-1.5,88.8
NE-147,Richardson County,Nebraska,83.2,21,-3.7,86.9
NE-149,Rock County,Nebraska,84.6,57,-0.7,85.3
NE-151,Saline County,Nebraska,83.7,26,-3.2,86.9
NE-153,Sarpy County,Nebraska,83.9,43,-1.3,85.2
NE-155,Saunders County,Nebraska,82.7,35,-2.5,85.2
NE-157,Scotts Bluff County,Nebraska,86.9,85,1.5,85.4
NE-159,Seward County,Nebraska,83.5,38,-2.2,85.7
NE-161,Sheridan County,Nebraska,86.4,91,1.8,84.6
NE-163,Sherman County,Nebraska,82.4,22,-3.3,85.7
NE-165,Sioux County,Nebraska,86.6,92,2,84.6
NE-167,Stanton County,Nebraska,81.4,32,-3,84.4
NE-169,Thayer County,Nebraska,84.1,23,-3.6,87.7
NE-171,Thomas County,Nebraska,84.3,37,-1.9,86.2
NE-173,Thurston County,Nebraska,81,29,-2.8,83.8
NE-175,Valley County,Nebraska,82,22,-3.4,85.4
NE-177,Washington County,Nebraska,81.9,29,-2.9,84.8
NE-179,Wayne County,Nebraska,80.4,20,-3.8,84.2
NE-181,Webster County,Nebraska,84.5,24,-3.3,87.8
NE-183,Wheeler County,Nebraska,80.8,23,-3.9,84.7
NE-185,York County,Nebraska,83.8,37,-2.2,86
NV-001,Churchill County,Nevada,91.1,94,1.9,89.2
NV-003,Clark County,Nevada,99.7,122,3.3,96.4
NV-005,Douglas County,Nevada,84.8,103,2.6,82.2
NV-007,Elko County,Nevada,84.3,90,1.8,82.5
NV-009,Esmeralda County,Nevada,89.9,99,2.1,87.8
NV-011,Eureka County,Nevada,86.1,100,2.4,83.7
NV-013,Humboldt County,Nevada,87.9,101,2.5,85.4
NV-015,Lander County,Nevada,87,97,2.1,84.9
NV-017,Lincoln County,Nevada,91.6,112,2.7,88.9
NV-019,Lyon County,Nevada,89.5,103,2.4,87.1
NV-021,Mineral County,Nevada,88.8,107,2.7,86.1
NV-023,Nye County,Nevada,89.4,108,2.7,86.7
NV-027,Pershing County,Nevada,89.3,84,1.3,88
NV-029,Storey County,Nevada,86.9,104,2.8,84.1
NV-031,Washoe County,Nevada,86.5,93,2,84.5
NV-033,White Pine County,Nevada,84.9,111,2.8,82.1
NV-510,Carson City,Nevada,86.9,109,3.1,83.8
NH-001,Belknap County,New Hampshire,79.6,96,2.1,77.5
NH-003,Carroll County,New Hampshire,80,123,3.7,76.3
NH-005,Cheshire County,New Hampshire,79.4,103,2.6,76.8
NH-007,Coos County,New Hampshire,75.9,115,3.3,72.6
NH-009,Grafton County,New Hampshire,78.4,117,3.6,74.8
NH-011,Hillsborough County,New Hampshire,80.2,97,2.4,77.8
NH-013,Merrimack County,New Hampshire,80.2,107,2.8,77.4
NH-015,Rockingham County,New Hampshire,80.6,95,2.1,78.6
NH-017,Strafford County,New Hampshire,80.2,99,2.3,77.9
NH-019,Sullivan County,New Hampshire,79.4,117,3.6,75.8
NJ-001,Atlantic County,New Jersey,80.6,21,-1.6,82.2
NJ-003,Bergen County,New Jersey,83,83,1,82
NJ-005,Burlington County,New Jersey,81.9,28,-1.4,83.3
NJ-007,Camden County,New Jersey,82,28,-1.4,83.4
NJ-009,Cape May County,New Jersey,80.4,35,-1.1,81.5
NJ-011,Cumberland County,New Jersey,81.2,27,-1.4,82.6
NJ-013,Essex County,New Jersey,83,80,0.7,82.3
NJ-015,Gloucester County,New Jersey,82.2,30,-1.2,83.4
NJ-017,Hudson County,New Jersey,83.2,81,0.8,82.4
NJ-019,Hunterdon County,New Jersey,81.9,73,0.7,81.2
NJ-021,Mercer County,New Jersey,82.7,54,-0.1,82.8
NJ-023,Middlesex County,New Jersey,83,66,0.1,82.9
NJ-025,Monmouth County,New Jersey,81.7,35,-0.8,82.5
NJ-027,Morris County,New Jersey,81.2,80,0.7,80.5
NJ-029,Ocean County,New Jersey,80.3,19,-1.9,82.2
NJ-031,Passaic County,New Jersey,81.7,84,1.4,80.3
NJ-033,Salem County,New Jersey,81.7,24,-1.6,83.3
NJ-035,Somerset County,New Jersey,82.8,70,0.4,82.4
NJ-037,Sussex County,New Jersey,80.7,88,1.3,79.4
NJ-039,Union County,New Jersey,83.3,77,0.6,82.7
NJ-041,Warren County,New Jersey,80.9,74,0.4,80.5
NM-001,Bernalillo County,New Mexico,90.3,128,5.2,85.1
NM-003,Catron County,New Mexico,83.7,129,4.7,79
NM-005,Chaves County,New Mexico,94,123,4.3,89.7
NM-006,Cibola County,New Mexico,85.6,129,4.3,81.3
NM-007,Colfax County,New Mexico,80.8,88,1.4,79.4
NM-009,Curry County,New Mexico,91.1,113,3.3,87.8
NM-011,De Baca County,New Mexico,93.6,123,4.7,88.9
NM-013,Dona Ana County,New Mexico,95.2,125,4.8,90.4
NM-015,Eddy County,New Mexico,95.6,121,4.4,91.2
NM-017,Grant County,New Mexico,90,130,6.1,83.9
NM-019,Guadalupe County,New Mexico,91.2,124,4.4,86.8
NM-021,Harding County,New Mexico,89.4,107,2.7,86.7
NM-023,Hidalgo County,New Mexico,95.7,130,7,88.7
NM-025,Lea County,New Mexico,95,124,4.3,90.7
NM-027,Lincoln County,New Mexico,88.6,122,4.4,84.2
NM-028,Los Alamos County,New Mexico,82.6,129,5,77.6
NM-029,Luna County,New Mexico,96,130,5.5,90.5
NM-031,McKinley County,New Mexico,86.6,129,4.8,81.8
NM-033,Mora County,New Mexico,81.7,111,2.8,78.9
NM-035,Otero County,New Mexico,89.9,119,4,85.9
NM-037,Quay County,New Mexico,92,105,2.6,89.4
NM-039,Rio Arriba County,New Mexico,83.3,130,4.3,79
NM-041,Roosevelt County,New Mexico,92.6,119,4.1,88.5
NM-043,Sandoval County,New Mexico,87.8,129,4.9,82.9
NM-045,San Juan County,New Mexico,91.7,130,5.7,86
NM-047,San Miguel County,New Mexico,87.5,115,3.4,84.1
NM-049,Santa Fe County,New Mexico,85.8,127,4.7,81.1
NM-051,Sierra County,New Mexico,90.9,123,4.6,86.3
NM-053,Socorro County,New Mexico,88.7,125,4.1,84.6
NM-055,Taos County,New Mexico,77.4,117,2.9,74.5
NM-057,Torrance County,New Mexico,87.7,128,5.5,82.2
NM-059,Union County,New Mexico,86.2,81,0.8,85.4
NM-061,Valencia County,New Mexico,92.5,129,5.1,87.4
NY-001,Albany County,New York,79.9,79,0.7,79.2
NY-003,Allegany County,New York,77.9,74,0.4,77.5
NY-005,Bronx County,New York,82.7,76,0.8,81.9
NY-007,Broome County,New York,77.6,55,-0.3,77.9
NY-009,Cattaraugus County,New York,77.2,61,-0.1,77.3
